,chargerId,gpsLat,gpsLong,type,physicalPosition,session.position,carChargeParameter.maxPower,numberStacks,average_current_all_months,polygon,number_charging_station,population_density,amenity_school_count,amenity_university_count,amenity_restaurant_count,amenity_place_of_worship_count,amenity_community_centre_count,amenity_townhall_count,amenity_parking_count,amenity_library_count,leisure_park_count,leisure_cinema_count,building_commercial_count,building_government_count,building_civic_count,building_retail_count,land_use,oneway,lanes,highway,maxspeed,node_count,edge_count
129,17735.0,42.868913,12.026451,CCS2_400,1.0,1,129000.0,4.0,397.54354838709673,"POLYGON ((12.023386815569808 42.866652070667605, 12.023386815569808 42.87117392933239, 12.029515184430192 42.87117392933239, 12.029515184430192 42.866652070667605, 12.023386815569808 42.866652070667605))",1,0.08462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,track,130.0,0,0
130,17736.0,42.032747,11.953672,CCS2_400,1.0,1,250000.0,4.0,441.60833333333335,"POLYGON ((11.950648451232686 42.03048607066761, 11.950648451232686 42.035007929332394, 11.956695548767312 42.035007929332394, 11.956695548767312 42.03048607066761, 11.950648451232686 42.03048607066761))",1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,track,130.0,0,0
131,17737.0,42.02954808589307,11.962168151083445,CCS2_400,1.0,1,0.0,4.0,481.3496251874063,"POLYGON ((11.959144754475323 42.027287156560675, 11.959144754475323 42.03180901522546, 11.965191547691566 42.03180901522546, 11.965191547691566 42.027287156560675, 11.959144754475323 42.027287156560675))",1,0.0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,Other,yes,1,service,130.0,0,0
132,17738.0,42.87650230358312,12.017141551638364,CCS2_400,4.0,2,0.0,4.0,497.10727272727274,"POLYGON ((12.01407699038116 42.87424137425073, 12.01407699038116 42.87876323291552, 12.020206112895568 42.87876323291552, 12.020206112895568 42.87424137425073, 12.01407699038116 42.87424137425073))",2,0.28198881308411217,0,0,0,1,0,0,1,0,0,0,0,0,0,0,commercial,yes,1,service,62.5,9,16
133,17739.0,41.686012834348304,13.187509256904688,CCS2_400,1.0,1,250000.0,4.0,461.6094252873563,"POLYGON ((13.184502057840579 41.68375190501591, 13.184502057840579 41.6882737636807, 13.190516455968798 41.6882737636807, 13.190516455968798 41.68375190501591, 13.184502057840579 41.68375190501591))",2,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,other,yes,3,service,100.0,0,0
134,17740.0,41.68601410548256,13.18750898624291,CCS2_400,1.0,1,250000.0,4.0,447.0793103448276,"POLYGON ((13.18450178711939 41.68375317615017, 13.18450178711939 41.68827503481496, 13.190516185366432 41.68827503481496, 13.190516185366432 41.68375317615017, 13.18450178711939 41.68375317615017))",2,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,other,yes,3,service,100.0,0,0
135,17741.0,41.68652804286626,13.18860423243303,CCS2_400,1.0,1,214000.0,4.0,466.350146627566,"POLYGON ((13.185597009287804 41.68426711353386, 13.185597009287804 41.68878897219865, 13.191611455578258 41.68878897219865, 13.191611455578258 41.68426711353386, 13.185597009287804 41.68426711353386))",2,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,other,yes,3,service,100.0,0,0
136,17742.0,41.68596811184035,13.513187604772613,CCS2_400,1.0,1,326000.0,4.0,466.8222222222222,"POLYGON ((13.510180407798828 41.68370718250796, 13.510180407798828 41.68822904117275, 13.516194801746398 41.68822904117275, 13.516194801746398 41.68370718250796, 13.510180407798828 41.68370718250796))",1,0.235043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,,track,,0,0
137,17807.0,43.4050125,11.7649416,CCS2_400,4.0,2,250000.0,4.0,425.35,"POLYGON ((11.761850432850066 43.402751570667604, 11.761850432850066 43.40727342933239, 11.768032767149935 43.40727342933239, 11.768032767149935 43.402751570667604, 11.761850432850066 43.402751570667604))",1,1.7394346216216217,0,0,1,2,0,0,1,0,0,0,1,0,0,0,residential,yes,2,service,100.0,17,37
138,17808.0,41.100521,16.753673,CCS2_400,1.0,1,0.0,4.0,493.31752136752135,"POLYGON ((16.75069276532402 41.09826007066761, 16.75069276532402 41.102781929332394, 16.75665323467598 41.102781929332394, 16.75665323467598 41.09826007066761, 16.75069276532402 41.09826007066761))",1,0.20865947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,commercial,yes,2,unclassified,130.0,2,2
139,17809.0,44.829025268555,11.594009399414,CCS2_400,4.0,2,0.0,4.0,456.10238095238094,"POLYGON ((11.59084282497019 44.826764339222606, 11.59084282497019 44.831286197887394, 11.59717597385781 44.831286197887394, 11.59717597385781 44.826764339222606, 11.59084282497019 44.826764339222606))",1,8.980784111111111,0,0,0,0,0,0,2,0,2,0,0,0,0,0,Other,yes,2,residential,53.333333333333336,21,31
140,17810.0,42.203846,14.535772,CCS2_400,4.0,2,250000.0,4.0,420.44807692307694,"POLYGON ((14.532740276583795 42.201585070667605, 14.532740276583795 42.20610692933239, 14.538803723416205 42.20610692933239, 14.538803723416205 42.201585070667605, 14.532740276583795 42.201585070667605))",1,0.9798725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,secondary,130.0,9,12
141,17811.0,42.318209,12.491354,CCS2_400,4.0,2,100000.0,4.0,401.92286324786323,"POLYGON ((12.4883167728027 42.31594807066761, 12.4883167728027 42.3204699293324, 12.4943912271973 42.3204699293324, 12.4943912271973 42.31594807066761, 12.4883167728027 42.31594807066761))",1,0.024509288888888887,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Other,yes,3,service,130.0,0,0
142,17812.0,44.62261139860479,11.41988490594841,CCS2_400,4.0,2,250000.0,4.0,503.26060606060605,"POLYGON ((11.416729610636532 44.620350469272395, 11.416729610636532 44.62487232793718, 11.423040201260287 44.62487232793718, 11.423040201260287 44.620350469272395, 11.416729610636532 44.620350469272395))",1,0.0452059999999999,0,0,0,0,0,0,17,0,0,0,0,0,0,0,commercial,yes,2,service,130.0,4,5
143,17813.0,45.62475539738236,8.712067013491533,CCS2_400,4.0,2,207000.0,4.0,408.6,"POLYGON ((8.708855798453353 45.622494468049965, 8.708855798453353 45.62701632671475, 8.715278228529712 45.62701632671475, 8.715278228529712 45.622494468049965, 8.708855798453353 45.622494468049965))",1,0.0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,Other,yes,2,service,25.0,11,16
144,17814.0,45.6274098,8.7121458,CCS2_400,4.0,2,0.0,4.0,549.01875,"POLYGON ((8.70893443290152 45.62514887066761, 8.70893443290152 45.629670729332396, 8.71535716709848 45.629670729332396, 8.71535716709848 45.62514887066761, 8.70893443290152 45.62514887066761))",1,0.0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,Other,yes,2,service,20.555555555555557,2,1
145,17815.0,45.14290767128583,9.634451384519403,CCS2_400,1.0,1,326000.0,4.0,482.2241379310345,"POLYGON ((9.631267423541175 45.14064674195344, 9.631267423541175 45.14516860061823, 9.637635345497632 45.14516860061823, 9.637635345497632 45.14064674195344, 9.631267423541175 45.14064674195344))",1,2.1827375266666666,0,0,2,0,0,0,9,0,0,0,5,0,0,0,residential,yes,3,service,130.0,4,3
146,17816.0,42.316788,12.492107,CCS2_400,1.0,1,326000.0,4.0,447.5083333333333,"POLYGON ((12.48906984138598 42.31452707066761, 12.48906984138598 42.319048929332396, 12.495144158614021 42.319048929332396, 12.495144158614021 42.31452707066761, 12.48906984138598 42.31452707066761))",1,0.027120934426229506,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Other,yes,3,service,130.0,3,4
147,17817.0,40.889277,14.3178,CCS2_400,1.0,1,214000.0,4.0,468.85,"POLYGON ((14.314829299922266 40.887016070667606, 14.314829299922266 40.891537929332394, 14.320770700077734 40.891537929332394, 14.320770700077734 40.887016070667606, 14.314829299922266 40.887016070667606))",1,5.630017558252427,0,0,0,0,0,0,1,0,0,0,0,0,0,0,residential,yes,2,motorway_link,56.5,2,2
148,17819.0,43.4811877716243,13.59483103391386,CCS2_400,1.0,1,326000.0,4.0,509.7931372549019,"POLYGON ((13.591735972067427 43.478926842291905, 13.591735972067427 43.48344870095669, 13.597926095760291 43.48344870095669, 13.597926095760291 43.478926842291905, 13.591735972067427 43.478926842291905))",1,0.002749390243902439,0,0,2,0,0,0,16,0,0,0,1,0,0,1,commercial,yes,1,service,50.588235294117645,2,2
149,17820.0,40.872321,14.283121,CCS2_400,4.0,2,0.0,4.0,365.32757296466974,"POLYGON ((14.280151060846931 40.870060070667606, 14.280151060846931 40.87458192933239, 14.286090939153068 40.87458192933239, 14.286090939153068 40.870060070667606, 14.280151060846931 40.870060070667606))",1,3.363822753623188,1,0,1,1,0,0,8,0,0,0,9,0,0,0,commercial,yes,3,service,59.5,31,42
150,17821.0,42.200748,14.59728,CCS2_400,4.0,2,100000.0,4.0,400.00374999999997,"POLYGON ((14.594248425231322 42.1984870706676, 14.594248425231322 42.20300892933239, 14.600311574768677 42.20300892933239, 14.600311574768677 42.1984870706676, 14.594248425231322 42.1984870706676))",1,0.3224389130434782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,2,service,50.0,0,0
151,19515.0,40.83769660577199,14.119591440381846,CCS2_400,1.0,1,250000.0,4.0,478.5,"POLYGON ((14.116623053030633 40.835435676439594, 14.116623053030633 40.83995753510438, 14.12255982773306 40.83995753510438, 14.12255982773306 40.835435676439594, 14.116623053030633 40.835435676439594))",1,3.3100169193548385,0,0,1,0,0,0,4,0,0,0,0,0,0,0,residential,yes,3,residential,67.14285714285714,4,6
152,19516.0,41.060190578679766,15.013472521529495,CCS2_400,4.0,2,0.0,4.0,461.72222222222223,"POLYGON ((15.010494115039348 41.05792964934737, 15.010494115039348 41.06245150801216, 15.016450928019642 41.06245150801216, 15.016450928019642 41.05792964934737, 15.010494115039348 41.05792964934737))",1,0.024863,0,0,2,1,0,0,0,0,0,0,2,0,0,0,Other,yes,2,unclassified,80.0,3,4
153,19517.0,41.068329,14.88722,CCS2_400,4.0,2,100000.0,4.0,478.9194444444445,"POLYGON ((14.884241224893143 41.066068070667605, 14.884241224893143 41.07058992933239, 14.890198775106855 41.07058992933239, 14.890198775106855 41.066068070667605, 14.884241224893143 41.066068070667605))",1,0.7686757368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,secondary,70.0,0,0
154,19518.0,42.119499,12.61847,CCS2_400,4.0,2,326000.0,4.0,495.8043956043956,"POLYGON ((12.615442315347309 42.117238070667604, 12.615442315347309 42.12175992933239, 12.621497684652692 42.12175992933239, 12.621497684652692 42.117238070667604, 12.615442315347309 42.117238070667604))",1,0.079482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,3,unclassified,130.0,0,0
155,19519.0,42.034378,12.648893,CCS2_400,1.0,1,0.0,4.0,449.12,"POLYGON ((12.645869373643198 42.0321170706676, 12.645869373643198 42.03663892933239, 12.651916626356801 42.03663892933239, 12.651916626356801 42.0321170706676, 12.645869373643198 42.0321170706676))",1,4.777351273076923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,residential,no,2,residential,,39,80
156,19520.0,44.15121060750389,11.193671191410036,CCS2_400,1.0,1,0.0,4.0,418.02773915921875,"POLYGON ((11.19054120480256 44.1489496781715, 11.19054120480256 44.153471536836285, 11.196801178017513 44.153471536836285, 11.196801178017513 44.1489496781715, 11.19054120480256 44.1489496781715))",1,0.24753699999999998,0,0,3,0,0,0,2,0,0,0,0,0,0,0,other,yes,2,service,97.77777777777777,6,10
157,19521.0,44.15107355193594,11.19363641216908,CCS2_400,1.0,1,250000.0,4.0,441.51572199730094,"POLYGON ((11.19050643283012 44.14881262260354, 11.19050643283012 44.15333448126833, 11.196766391508042 44.15333448126833, 11.196766391508042 44.14881262260354, 11.19050643283012 44.14881262260354))",1,0.24753699999999998,0,0,3,0,0,0,2,0,0,0,0,0,0,0,other,yes,2,service,97.77777777777777,6,10
158,19522.0,44.826193,10.380317,CCS2_400,1.0,1,230000.0,4.0,438.2657072054899,"POLYGON ((10.377150581144662 44.82393207066761, 10.377150581144662 44.8284539293324, 10.383483418855338 44.8284539293324, 10.383483418855338 44.82393207066761, 10.377150581144662 44.82393207066761))",2,0.3247225494505494,0,0,2,0,0,0,7,0,0,0,0,0,0,0,commercial,yes,3,service,64.0,2,1
159,19523.0,44.827259,10.37933,CCS2_400,4.0,2,0.0,4.0,465.55137147335427,"POLYGON ((10.376163522587483 44.824998070667604, 10.376163522587483 44.82951992933239, 10.382496477412516 44.82951992933239, 10.382496477412516 44.824998070667604, 10.376163522587483 44.824998070667604))",2,0.3242110107526881,0,0,2,0,0,0,7,0,0,0,0,0,0,0,commercial,yes,3,service,86.0,0,0
160,19524.0,43.619242,13.336944,CCS2_400,4.0,2,250000.0,4.0,419.9667735042735,"POLYGON ((13.333841840634879 43.616981070667606, 13.333841840634879 43.621502929332394, 13.340046159365123 43.621502929332394, 13.340046159365123 43.616981070667606, 13.333841840634879 43.616981070667606))",1,0.575183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,yes,3,service,130.0,3,4
161,19525.0,43.652973,13.32744,CCS2_400,4.0,2,0.0,4.0,409.98929539295386,"POLYGON ((13.324336098793736 43.65071207066761, 13.324336098793736 43.6552339293324, 13.330543901206262 43.6552339293324, 13.330543901206262 43.65071207066761, 13.324336098793736 43.65071207066761))",1,0.6625516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,commercial,yes,2,tertiary,103.33333333333333,0,0
162,19526.0,42.199803,14.610773,CCS2_400,1.0,1,0.0,4.0,446.9483974358974,"POLYGON ((14.607741470569431 42.19754207066761, 14.607741470569431 42.2020639293324, 14.613804529430569 42.2020639293324, 14.613804529430569 42.19754207066761, 14.607741470569431 42.19754207066761))",1,0.5435241904761905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,residential,yes,2,service,50.0,0,0
163,19527.0,44.826193,10.380317,CCS2_400,4.0,2,0.0,4.0,437.8251515151515,"POLYGON ((10.377150581144662 44.82393207066761, 10.377150581144662 44.8284539293324, 10.383483418855338 44.8284539293324, 10.383483418855338 44.82393207066761, 10.377150581144662 44.82393207066761))",2,0.3247225494505494,0,0,2,0,0,0,7,0,0,0,0,0,0,0,commercial,yes,3,service,64.0,2,1
164,19528.0,46.206436157227,13.048324584961,CCS2_400,1.0,1,0.0,4.0,441.3712121212121,"POLYGON ((13.045079532296835 46.20417522789461, 13.045079532296835 46.2086970865594, 13.051569637625164 46.2086970865594, 13.051569637625164 46.20417522789461, 13.045079532296835 46.20417522789461))",1,0.1542919999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,commercial,,,track,,0,0
165,19529.0,44.60469302341558,8.953060110443314,CCS2_400,4.0,2,0.0,4.0,386.79597701149424,"POLYGON ((8.949905788532702 44.602432094083184, 8.949905788532702 44.60695395274797, 8.956214432353926 44.60695395274797, 8.956214432353926 44.602432094083184, 8.949905788532702 44.602432094083184))",1,1.95717423880597,0,0,1,0,0,0,1,0,0,0,0,0,0,0,residential,yes,2,service,94.0,0,0
166,19530.0,44.45620200747712,11.279479255591484,CCS2_400,1.0,1,0.0,4.0,407.85238095238094,"POLYGON ((11.276332965463038 44.45394107814472, 11.276332965463038 44.45846293680951, 11.282625545719931 44.45846293680951, 11.282625545719931 44.45394107814472, 11.276332965463038 44.45394107814472))",1,5.956850641025642,0,0,2,1,0,0,16,0,1,0,0,0,0,0,residential,yes,3,service,88.0952380952381,3,4
167,19531.0,45.54818,9.202131,CCS2_400,1.0,1,250000.0,4.0,438.6272727272727,"POLYGON ((9.19892416251348 45.54591907066761, 9.19892416251348 45.550440929332396, 9.20533783748652 45.550440929332396, 9.20533783748652 45.54591907066761, 9.19892416251348 45.54591907066761))",1,3.837103684782609,0,0,0,0,0,0,3,0,1,0,1,0,0,0,residential,no,1,crossing,39.285714285714285,26,48
168,19532.0,44.821237,10.377416,CCS2_400,4.0,2,0.0,4.0,426.1282051282051,"POLYGON ((10.374249853343278 44.81897607066761, 10.374249853343278 44.8234979293324, 10.380582146656723 44.8234979293324, 10.380582146656723 44.81897607066761, 10.374249853343278 44.81897607066761))",1,0.41405949999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,residential,yes,2,service,50.0,10,14
169,19741.0,45.55895321501664,9.042345936402976,CCS2_400,4.0,2,0.0,4.0,421.3005303030303,"POLYGON ((9.039138484116648 45.55669228568425, 9.039138484116648 45.56121414434904, 9.045553388689303 45.56121414434904, 9.045553388689303 45.55669228568425, 9.039138484116648 45.55669228568425))",3,0.057976,0,0,1,0,0,0,7,0,0,0,1,0,0,2,other,yes,1,service,51.25,2,1
170,19742.0,42.624796,12.231543,CCS2_400,1.0,1,0.0,4.0,370.28873626373627,"POLYGON ((12.228490858836025 42.62253507066761, 12.228490858836025 42.6270569293324, 12.234595141163975 42.6270569293324, 12.234595141163975 42.62253507066761, 12.228490858836025 42.62253507066761))",1,0.1792089999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,service,130.0,3,4
171,19743.0,42.36412917089691,12.478752310868412,CCS2_400,1.0,1,129000.0,4.0,411.80921658986176,"POLYGON ((12.475712864700176 42.361868241564515, 12.475712864700176 42.3663901002293, 12.481791757036648 42.3663901002293, 12.481791757036648 42.361868241564515, 12.475712864700176 42.361868241564515))",1,3.5587417625,0,0,0,0,0,0,1,0,1,0,0,0,0,0,residential,no,2,residential,,10,19
172,19744.0,41.092773,16.777855,CCS2_400,4.0,2,0.0,4.0,494.9769811320755,"POLYGON ((16.7748751168311 41.09051207066761, 16.7748751168311 41.095033929332395, 16.780834883168897 41.095033929332395, 16.780834883168897 41.09051207066761, 16.7748751168311 41.09051207066761))",1,0.22687070103092785,1,0,0,1,0,0,0,0,0,0,0,0,0,0,residential,yes,2,unclassified,77.89473684210526,20,30
173,19745.0,44.66223666034456,10.85800979285428,CCS2_400,1.0,1,214000.0,4.0,435.2567567567568,"POLYGON ((10.854852341700136 44.65997573101217, 10.854852341700136 44.664497589676955, 10.861167244008422 44.664497589676955, 10.861167244008422 44.65997573101217, 10.854852341700136 44.65997573101217))",1,0.09059223622047244,0,0,2,0,0,0,6,0,0,0,1,0,0,2,residential,yes,4,service,94.0,0,0
174,19746.0,45.5756,9.0086,CCS2_400,1.0,1,0.0,4.0,444.37463235294115,"POLYGON ((9.005391597037457 45.57333907066761, 9.005391597037457 45.577860929332395, 9.011808402962542 45.577860929332395, 9.011808402962542 45.57333907066761, 9.005391597037457 45.57333907066761))",1,0.03274191082802539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,commercial,yes,2,service,80.0,0,0
175,19747.0,44.66238507058817,10.858520518762573,CCS2_400,1.0,1,130000.0,4.0,416.85422222222223,"POLYGON ((10.855363059525683 44.66012414125578, 10.855363059525683 44.664645999920566, 10.861677977999463 44.664645999920566, 10.861677977999463 44.66012414125578, 10.855363059525683 44.66012414125578))",1,0.1173574188034188,0,0,2,0,0,0,5,0,0,0,1,0,0,2,residential,yes,4,service,94.0,2,2
176,19748.0,45.548589,9.210064,CCS2_400,4.0,2,0.0,4.0,422.20833333333337,"POLYGON ((9.206857139179272 45.546328070667606, 9.206857139179272 45.550849929332394, 9.213270860820726 45.550849929332394, 9.213270860820726 45.546328070667606, 9.206857139179272 45.546328070667606))",1,1.7283594232558142,0,0,1,0,0,0,6,0,2,0,1,0,0,3,residential,yes,1,service,48.333333333333336,5,7
177,19749.0,45.559134,9.039494,CCS2_400,4.0,2,250000.0,4.0,471.1818181818182,"POLYGON ((9.036286537393757 45.556873070667606, 9.036286537393757 45.561394929332394, 9.042701462606242 45.561394929332394, 9.042701462606242 45.556873070667606, 9.036286537393757 45.556873070667606))",3,0.057976,0,0,2,0,0,0,11,0,0,0,1,0,0,3,commercial,yes,5,service,50.8,0,0
178,20790.0,42.364143,12.4788065,CCS2_400,4.0,2,50000.0,4.0,487.13157894736844,"POLYGON ((12.475767053162725 42.361882070667605, 12.475767053162725 42.36640392933239, 12.481845946837273 42.36640392933239, 12.481845946837273 42.361882070667605, 12.475767053162725 42.361882070667605))",1,3.5715543780487806,0,0,0,0,0,0,1,0,1,0,0,0,0,0,residential,no,2,residential,,10,19
179,20791.0,41.595306,15.470685,CCS2_400,1.0,1,250000.0,4.0,440.1079545454545,"POLYGON ((15.467682030837498 41.59304507066761, 15.467682030837498 41.597566929332395, 15.473687969162501 41.597566929332395, 15.473687969162501 41.59304507066761, 15.467682030837498 41.59304507066761))",1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,1,construction,90.0,0,0
180,20792.0,45.55872953594708,9.039780726784564,CCS2_400,1.0,1,250000.0,4.0,460.4265454545455,"POLYGON ((9.036573287266577 45.556468606614686, 9.036573287266577 45.560990465279474, 9.04298816630255 45.560990465279474, 9.04298816630255 45.556468606614686, 9.036573287266577 45.556468606614686))",3,0.057976,0,0,2,0,0,0,11,0,0,0,1,0,0,2,commercial,yes,5,service,50.38461538461539,0,0
181,20793.0,45.517027,9.147218,CCS2_400,1.0,1,250000.0,4.0,507.20833333333337,"POLYGON ((9.144012938372693 45.514766070667605, 9.144012938372693 45.51928792933239, 9.150423061627308 45.51928792933239, 9.150423061627308 45.514766070667605, 9.144012938372693 45.514766070667605))",1,8.598271445414847,0,0,2,0,0,0,13,0,1,0,1,0,0,0,residential,yes,2,footway,50.0,9,18
182,20794.0,46.49900946415393,13.375391836695504,CCS2_400,1.0,1,0.0,4.0,403.2846261355695,"POLYGON ((13.372129365427687 46.496748534821535, 13.372129365427687 46.50127039348632, 13.378654307963322 46.50127039348632, 13.378654307963322 46.496748534821535, 13.372129365427687 46.496748534821535))",1,0.02414606976744186,0,0,1,0,0,0,3,0,0,0,0,0,0,0,Other,yes,2,service,56.36363636363637,2,1
183,20795.0,44.60469167309025,8.953054420619305,CCS2_400,1.0,1,0.0,4.0,426.90714285714284,"POLYGON ((8.949900098782013 44.60243074375786, 8.949900098782013 44.606952602422645, 8.956208742456596 44.606952602422645, 8.956208742456596 44.60243074375786, 8.949900098782013 44.60243074375786))",1,1.95717423880597,0,0,1,0,0,0,1,0,0,0,0,0,0,0,residential,yes,2,service,94.0,0,0
184,20796.0,42.628433,12.230046,CCS2_400,1.0,1,326000.0,4.0,474.40162499999997,"POLYGON ((12.226993680509132 42.62617207066761, 12.226993680509132 42.630693929332395, 12.233098319490868 42.630693929332395, 12.233098319490868 42.62617207066761, 12.226993680509132 42.62617207066761))",1,0.1792089999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,service,130.0,0,0
185,20797.0,41.59151,15.47307,CCS2_400,1.0,1,250000.0,4.0,505.94126984126984,"POLYGON ((15.470067207431724 41.589249070667606, 15.470067207431724 41.59377092933239, 15.476072792568276 41.59377092933239, 15.476072792568276 41.589249070667606, 15.470067207431724 41.589249070667606))",1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,1,construction,90.0,0,0
186,20798.0,46.49905823466896,13.37512094073765,CCS2_400,4.0,2,250000.0,4.0,419.1035366931918,"POLYGON ((13.371858466543546 46.496797305336564, 13.371858466543546 46.50131916400135, 13.378383414931754 46.50131916400135, 13.378383414931754 46.496797305336564, 13.371858466543546 46.496797305336564))",1,0.0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,Other,yes,2,service,56.36363636363637,2,1
187,20799.0,45.029393,11.701105,CCS2_400,1.0,1,326000.0,4.0,799.0,"POLYGON ((11.69792735982056 45.027132070667605, 11.69792735982056 45.03165392933239, 11.70428264017944 45.03165392933239, 11.70428264017944 45.027132070667605, 11.69792735982056 45.027132070667605))",1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,motorway,130.0,0,0
188,20800.0,45.0413896291706,11.710672816333831,CCS2_400,1.0,1,0.0,4.0,437.0283400809717,"POLYGON ((11.707494509925644 45.03912869983821, 11.707494509925644 45.043650558502996, 11.71385112274202 45.043650558502996, 11.71385112274202 45.03912869983821, 11.707494509925644 45.03912869983821))",2,0.0954359999999999,0,0,0,0,0,0,8,0,0,0,0,0,0,0,Other,yes,1,service,130.0,4,3
189,20801.0,44.4848,11.2583,CCS2_400,4.0,2,250000.0,4.0,472.4135,"POLYGON ((11.25515216784951 44.482539070667606, 11.25515216784951 44.487060929332394, 11.261447832150491 44.487060929332394, 11.261447832150491 44.482539070667606, 11.25515216784951 44.482539070667606))",1,2.7867478425196848,0,0,0,0,0,0,7,0,2,0,0,0,0,0,residential,yes,1,residential,77.27272727272727,14,20
190,20802.0,41.569647,15.518173,CCS2_400,1.0,1,250000.0,4.0,467.05,"POLYGON ((15.5151712238627 41.56738607066761, 15.5151712238627 41.5719079293324, 15.521174776137302 41.5719079293324, 15.521174776137302 41.56738607066761, 15.5151712238627 41.56738607066761))",1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,motorway,130.0,0,0
191,20804.0,45.517027,9.147218,CCS2_400,1.0,1,326000.0,4.0,461.17657045840406,"POLYGON ((9.144012938372693 45.514766070667605, 9.144012938372693 45.51928792933239, 9.150423061627308 45.51928792933239, 9.150423061627308 45.514766070667605, 9.144012938372693 45.514766070667605))",1,8.598271445414847,0,0,2,0,0,0,13,0,1,0,1,0,0,0,residential,yes,2,footway,50.0,9,18
192,20805.0,45.63385426728856,9.600788152862714,CCS2_400,1.0,1,0.0,4.0,379.3404761904762,"POLYGON ((9.597576416497402 45.63159333795617, 9.597576416497402 45.636115196620956, 9.603999889228026 45.636115196620956, 9.603999889228026 45.63159333795617, 9.597576416497402 45.63159333795617))",1,0.052520217391304344,0,0,0,0,0,0,8,0,0,0,1,0,0,0,commercial,yes,4,service,130.0,0,0
193,20806.0,41.595306,15.470685,CCS2_400,4.0,2,0.0,4.0,376.1875,"POLYGON ((15.467682030837498 41.59304507066761, 15.467682030837498 41.597566929332395, 15.473687969162501 41.597566929332395, 15.473687969162501 41.59304507066761, 15.467682030837498 41.59304507066761))",1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,1,construction,90.0,0,0
194,20807.0,45.63385426728856,9.600788152862714,CCS2_400,1.0,1,0.0,4.0,486.28374999999994,"POLYGON ((9.597576416497402 45.63159333795617, 9.597576416497402 45.636115196620956, 9.603999889228026 45.636115196620956, 9.603999889228026 45.63159333795617, 9.597576416497402 45.63159333795617))",1,0.052520217391304344,0,0,0,0,0,0,8,0,0,0,1,0,0,0,commercial,yes,4,service,130.0,0,0
195,20809.0,46.182976,13.126373,CCS2_400,4.0,2,250000.0,4.0,447.97142857142853,"POLYGON ((13.123129332349421 46.1807150706676, 13.123129332349421 46.18523692933239, 13.129616667650577 46.18523692933239, 13.129616667650577 46.1807150706676, 13.123129332349421 46.1807150706676))",1,0.032572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,yes,2,track,110.0,0,0
196,20810.0,44.4525,11.2796,CCS2_400,1.0,1,0.0,4.0,451.69171664167914,"POLYGON ((11.276453909318443 44.45023907066761, 11.276453909318443 44.454760929332394, 11.282746090681558 44.454760929332394, 11.282746090681558 44.45023907066761, 11.276453909318443 44.45023907066761))",1,0.6442967368421053,0,0,0,0,0,0,13,0,1,0,0,0,0,0,residential,yes,3,service,76.66666666666667,0,0
197,36831.0,44.6617823,10.8555736,CCS2_400,1.0,1,214000.0,4.0,467.24979569892474,"POLYGON ((10.852416173590932 44.659521370667605, 10.852416173590932 44.66404322933239, 10.858731026409068 44.66404322933239, 10.858731026409068 44.659521370667605, 10.852416173590932 44.659521370667605))",1,0.11852759090909092,0,0,2,0,0,0,6,0,0,0,1,0,0,2,residential,yes,4,service,105.0,2,2
