,geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,civic_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city
592,"POLYGON ((-79472.5241738403 5021971.906334457, -79439.7817858468 5021964.436701647, -79379.63203491166 5021950.716614176, -79111.22523554438 5021896.601032515, -79102.28495432169 5021894.796871179, -79015.26194930566 5021878.743635481, -79002.61391699233 5021876.286614084, -78977.99004251917 5021871.404266037, -79008.44843710552 5021463.00240015, -79507.70156999456 5021500.2353813555, -79472.5241738403 5021971.906334457))",0,[],0.0,Other,26,38,0.0584615384615384,0,0,0,0,0,0,4,0,0,0,0,0,0,Yes,"{'tertiary', 'unclassified'}",1.9411764705882355,50.0,Turin
593,"POLYGON ((-79008.44843710552 5021463.00240015, -79045.27297711803 5020969.205209452, -79544.52658615506 5021006.435356694, -79507.70156999456 5021500.2353813555, -79008.44843710552 5021463.00240015))",0,[],7.905950834355829,Other,49,86,0.0365646258503401,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'tertiary', 'residential', 'secondary'}",1.5,43.333333333333336,Turin
594,"POLYGON ((-79045.27297711803 5020969.205209452, -79082.09471401782 5020475.407547924, -79581.3487992012 5020512.634860973, -79544.52658615506 5021006.435356694, -79045.27297711803 5020969.205209452))",0,[],9.416916493775934,Other,32,46,0.0463709677419354,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'tertiary', 'residential', 'secondary'}",2.055555555555556,42.63157894736842,Turin
595,"POLYGON ((-79082.09471401782 5020475.407547924, -79118.91364757554 5019981.609415569, -79618.1682089034 5020018.833894191, -79581.3487992012 5020512.634860973, -79082.09471401782 5020475.407547924))",0,[],5.992794153465347,Other,42,74,0.0429732868757259,1,0,1,0,0,0,6,0,0,0,0,0,2,Yes,"{'tertiary', 'residential', 'secondary'}",2.861111111111111,47.94871794871795,Turin
596,"POLYGON ((-79118.91364757554 5019981.609415569, -79155.72977756127 5019487.810812389, -79654.98481503199 5019525.032456351, -79618.1682089034 5020018.833894191, -79118.91364757554 5019981.609415569))",0,[],7.553909658914729,Other,14,21,0.1153846153846153,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,"{'primary', 'residential'}",1.6428571428571428,41.42857142857143,Turin
597,"POLYGON ((-79155.72977756127 5019487.810812389, -79192.54310374544 5018994.011738386, -79691.79861735716 5019031.230547458, -79654.98481503199 5019525.032456351, -79155.72977756127 5019487.810812389))",0,[],0.2704710370370369,Other,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
598,"POLYGON ((-79192.54310374544 5018994.011738386, -79229.35362589872 5018500.212193562, -79728.60961564956 5018537.42816751, -79691.79861735716 5019031.230547458, -79192.54310374544 5018994.011738386))",0,[],9.95040493150685,Other,18,29,0.0947712418300653,1,0,2,0,0,0,3,0,0,0,0,0,2,No,,,,Turin
599,"POLYGON ((-79229.35362589872 5018500.212193562, -79266.1613437914 5018006.412177914, -79765.41780967894 5018043.625316511, -79728.60961564956 5018537.42816751, -79229.35362589872 5018500.212193562))",0,[],17.876822685800605,Other,35,61,0.0512605042016806,2,0,2,1,0,0,1,0,2,0,0,0,1,No,,,,Turin
600,"POLYGON ((-79266.1613437914 5018006.412177914, -79302.96625719301 5017512.6116914535, -79802.22319921653 5017549.821994459, -79765.41780967894 5018043.625316511, -79266.1613437914 5018006.412177914))",0,[],14.555487076086957,Other,35,55,0.0462184873949579,0,0,2,0,0,0,0,1,2,1,0,1,5,Yes,"{'primary', 'tertiary', 'residential'}",2.111111111111111,43.0,Turin
601,"POLYGON ((-79302.96625719301 5017512.6116914535, -79339.76836587524 5017018.810734174, -79839.02578403207 5017056.01820136, -79802.22319921653 5017549.821994459, -79302.96625719301 5017512.6116914535))",1,[[<POINT (7.635 45.07)>]],16.247833331395345,Other,41,69,0.0420731707317073,0,0,3,1,0,0,0,0,0,3,0,0,4,Yes,"{'primary', 'residential', 'secondary'}",3.121212121212121,45.75757575757576,Turin
602,"POLYGON ((-79339.76836587524 5017018.810734174, -79376.5676696077 5016525.009306079, -79875.8255638961 5016562.2139372155, -79839.02578403207 5017056.01820136, -79339.76836587524 5017018.810734174))",0,[],16.822127766153844,Other,35,71,0.0596638655462184,2,0,4,1,0,0,1,0,2,0,0,0,2,Yes,"{'primary', 'residential', 'secondary'}",2.625,45.0,Turin
603,"POLYGON ((-79376.5676696077 5016525.009306079, -79413.36416816106 5016031.207407173, -79912.62253857916 5016068.409202027, -79875.8255638961 5016562.2139372155, -79376.5676696077 5016525.009306079))",0,[],11.02593818627451,Other,16,32,0.1333333333333333,0,0,1,0,0,0,4,0,1,0,0,0,0,Yes,"{'primary', 'tertiary', 'residential'}",2.0,42.0,Turin
604,"POLYGON ((-79413.36416816106 5016031.207407173, -79450.15786130587 5015537.405037456, -79949.41670785192 5015574.603995794, -79912.62253857916 5016068.409202027, -79413.36416816106 5016031.207407173))",0,[],8.051663182978725,Other,22,41,0.0887445887445887,0,0,1,0,0,0,3,0,2,1,0,0,1,Yes,"{'primary', 'tertiary', 'residential', 'tertiary_link'}",2.6333333333333333,49.0625,Turin
605,"POLYGON ((-79450.15786130587 5015537.405037456, -79486.94874881196 5015043.602196931, -79986.20807148458 5015080.798318519, -79949.41670785192 5015574.603995794, -79450.15786130587 5015537.405037456))",0,[],8.8954335,residential,47,99,0.045790934320074,0,0,0,0,0,0,0,0,5,0,0,0,2,Yes,"{'primary', 'tertiary', 'residential'}",1.9027777777777777,50.0,Turin
606,"POLYGON ((-79486.94874881196 5015043.602196931, -79523.7368304513 5014549.798885598, -80022.99662924733 5014586.992170206, -79986.20807148458 5015080.798318519, -79486.94874881196 5015043.602196931))",0,[],17.435637963276836,residential,34,65,0.0579322638146167,1,0,3,0,0,0,1,0,0,1,0,0,5,Yes,"{'tertiary', 'residential', 'secondary'}",1.9428571428571428,48.8,Turin
607,"POLYGON ((-79523.7368304513 5014549.798885598, -79560.52210599277 5014055.995103462, -80059.7823809114 5014093.185550858, -80022.99662924733 5014586.992170206, -79523.7368304513 5014549.798885598))",0,[],11.76239903960396,residential,10,22,0.2444444444444444,0,0,2,1,0,0,0,1,1,0,0,0,2,Yes,"{'tertiary', 'residential', 'secondary'}",2.8125,50.0,Turin
608,"POLYGON ((-79560.52210599277 5014055.995103462, -79597.30457520764 5013562.19085052, -80096.56532624643 5013599.378460472, -80059.7823809114 5014093.185550858, -79560.52210599277 5014055.995103462))",0,[],20.933161941935484,Other,16,28,0.1166666666666666,2,0,1,1,0,0,4,0,2,1,0,0,1,Yes,"{'primary', 'tertiary', 'residential', 'secondary'}",2.232558139534884,48.372093023255815,Turin
609,"POLYGON ((-79597.30457520764 5013562.19085052, -79634.08423786657 5013068.386126774, -80133.345465024 5013105.570899053, -80096.56532624643 5013599.378460472, -79597.30457520764 5013562.19085052))",0,[],15.992135316666664,residential,29,58,0.0714285714285714,3,0,1,0,0,0,3,0,3,0,0,0,0,Yes,"{'primary', 'tertiary', 'residential'}",1.9333333333333331,44.04255319148936,Turin
