,geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city,civic_count
4121,"POLYGON ((289848.77192433795 4637632.563667518, 289848.77192433784 4637135.54506401, 289353.1782175788 4637135.545064011, 289353.17821757885 4637632.563667518, 289848.77192433795 4637632.563667518))",0,[],7.85624092896175,residential,22,34,0.0735930735930736,1,0,3,0,0,0,4,1,1,1,0,0,Yes,"{'secondary', 'residential', 'tertiary'}",2.59375,50.0,Rome,0.0
4122,"POLYGON ((289848.77192433784 4637135.54506401, 289848.77192433795 4636638.526460501, 289353.1782175789 4636638.5264605, 289353.1782175788 4637135.545064011, 289848.77192433784 4637135.54506401))",0,[],0.5507242347826088,Other,7,12,0.2857142857142857,0,4,0,0,1,0,7,0,0,0,0,0,No,,,,Rome,0.0
4123,"POLYGON ((289848.77192433795 4636638.526460501, 289848.7719243377 4636141.507856993, 289353.178217579 4636141.507856993, 289353.1782175789 4636638.5264605, 289848.77192433795 4636638.526460501))",0,[],9.678176761627906,Other,10,18,0.2,0,0,0,0,0,0,1,0,0,0,0,0,No,{'residential'},2.0,50.0,Rome,0.0
4124,"POLYGON ((289848.7719243377 4636141.507856993, 289848.77192433795 4635644.489253485, 289353.1782175789 4635644.489253485, 289353.178217579 4636141.507856993, 289848.7719243377 4636141.507856993))",0,[],4.800054193181818,Other,14,29,0.1593406593406593,0,0,0,0,0,0,2,0,2,0,0,0,No,,,,Rome,0.0
4125,"POLYGON ((289848.77192433795 4635644.489253485, 289848.7719243377 4635147.470649976, 289353.1782175788 4635147.470649975, 289353.1782175789 4635644.489253485, 289848.77192433795 4635644.489253485))",0,[],0.536475808,Other,15,25,0.119047619047619,0,0,1,0,0,0,0,0,0,0,0,1,Yes,"{'secondary_link', 'tertiary', 'trunk', 'primary', 'secondary'}",2.051282051282051,51.0,Rome,0.0
4126,"POLYGON ((289848.7719243377 4635147.470649976, 289848.77192433784 4634650.452046468, 289353.178217579 4634650.452046469, 289353.1782175788 4635147.470649975, 289848.7719243377 4635147.470649976))",1,[[<POINT (12.463 41.837)>]],0.5768070208333334,Other,20,33,0.0868421052631579,1,0,0,0,0,0,5,0,0,0,0,1,Yes,"{'secondary', 'unclassified', 'residential', 'tertiary'}",2.909090909090909,50.0,Rome,0.0
4127,"POLYGON ((289848.77192433784 4634650.452046468, 289848.77192433784 4634153.43344296, 289353.178217579 4634153.43344296, 289353.178217579 4634650.452046469, 289848.77192433784 4634650.452046468))",0,[],3.030846993506494,Other,32,66,0.0665322580645161,3,0,1,0,0,0,17,0,1,0,0,2,Yes,"{'unclassified', 'residential', 'tertiary'}",3.4285714285714284,50.0,Rome,0.0
4128,"POLYGON ((289848.77192433784 4634153.43344296, 289848.7719243377 4633656.41483945, 289353.17821757885 4633656.41483945, 289353.178217579 4634153.43344296, 289848.77192433784 4634153.43344296))",2,"[[<POINT (12.465 41.831)>], [<POINT (12.465 41.831)>]]",1.0869704234234234,Other,15,19,0.0904761904761904,0,0,5,0,0,0,6,0,0,0,0,0,Yes,"{'primary', 'residential', 'tertiary'}",2.730769230769231,50.0,Rome,0.0
4129,"POLYGON ((289848.7719243377 4633656.41483945, 289848.7719243377 4633159.396235942, 289353.17821757885 4633159.396235941, 289353.17821757885 4633656.41483945, 289848.7719243377 4633656.41483945))",0,[],0.4996502640000001,Other,13,20,0.1282051282051282,0,0,0,0,0,0,3,0,0,0,0,0,Yes,"{'primary', 'residential', 'tertiary'}",2.888888888888889,50.0,Rome,0.0
4130,"POLYGON ((289848.7719243377 4633159.396235942, 289848.77192433795 4632662.377632434, 289353.1782175789 4632662.377632434, 289353.17821757885 4633159.396235941, 289848.7719243377 4633159.396235942))",0,[],2.516744,Other,36,57,0.0452380952380952,0,0,0,0,0,0,2,0,0,0,0,0,Yes,"{'secondary', 'primary', 'residential'}",1.78125,50.0,Rome,0.0
4131,"POLYGON ((289848.77192433795 4632662.377632434, 289848.77192433784 4632165.359028924, 289353.17821757885 4632165.359028925, 289353.1782175789 4632662.377632434, 289848.77192433795 4632662.377632434))",0,[],7.856242039603961,Other,10,20,0.2222222222222222,1,0,0,0,0,0,9,1,0,0,0,0,Yes,"{'residential', 'tertiary'}",2.0,46.0,Rome,0.0
4132,"POLYGON ((289848.77192433784 4632165.359028924, 289848.7719243377 4631668.340425416, 289353.1782175788 4631668.340425416, 289353.17821757885 4632165.359028925, 289848.77192433784 4632165.359028924))",0,[],8.178361468085106,Other,11,13,0.1181818181818181,0,0,0,0,0,0,0,1,0,0,0,0,Yes,{'tertiary'},2.0,43.333333333333336,Rome,0.0
4133,"POLYGON ((289848.7719243377 4631668.340425416, 289848.7719243377 4631171.321821908, 289353.1782175789 4631171.3218219085, 289353.1782175788 4631668.340425416, 289848.7719243377 4631668.340425416))",0,[],10.233911114285714,Other,6,10,0.3333333333333333,0,0,0,2,0,0,0,0,0,0,0,0,No,{'tertiary'},2.0,50.0,Rome,0.0
4134,"POLYGON ((289848.7719243377 4631171.321821908, 289848.77192433784 4630674.3032184, 289353.17821757885 4630674.303218399, 289353.1782175789 4631171.3218219085, 289848.7719243377 4631171.321821908))",0,[],5.572327,Other,25,49,0.0816666666666666,1,0,0,0,0,0,7,0,0,0,0,0,No,{'tertiary'},2.0,50.0,Rome,0.0
4135,"POLYGON ((289848.77192433784 4630674.3032184, 289848.7719243377 4630177.284614893, 289353.1782175789 4630177.284614893, 289353.17821757885 4630674.303218399, 289848.77192433784 4630674.3032184))",0,[],0.2128926734693876,industrial,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'motorway'},3.0,130.0,Rome,0.0
4136,"POLYGON ((289848.7719243377 4630177.284614893, 289848.7719243377 4629680.266011382, 289353.1782175789 4629680.266011383, 289353.1782175789 4630177.284614893, 289848.7719243377 4630177.284614893))",0,[],1.2979082550607288,Other,14,27,0.1483516483516483,0,0,0,0,0,0,3,0,0,0,0,0,No,{'tertiary'},4.0,50.0,Rome,0.0
4137,"POLYGON ((289848.7719243377 4629680.266011382, 289848.77192433795 4629183.247407875, 289353.1782175789 4629183.247407874, 289353.1782175789 4629680.266011383, 289848.7719243377 4629680.266011382))",0,[],1.518031723577236,residential,13,24,0.1538461538461538,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4138,"POLYGON ((289848.77192433795 4629183.247407875, 289848.77192433784 4628686.228804366, 289353.1782175789 4628686.228804365, 289353.1782175789 4629183.247407874, 289848.77192433795 4629183.247407875))",0,[],2.003176242268041,Other,2,2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,Yes,{'tertiary'},2.0,50.0,Rome,0.0
4139,"POLYGON ((289848.77192433784 4628686.228804366, 289848.7719243377 4628189.210200857, 289353.1782175789 4628189.210200856, 289353.1782175789 4628686.228804365, 289848.77192433784 4628686.228804366))",0,[],0.083817,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4140,"POLYGON ((289848.7719243377 4628189.210200857, 289848.7719243377 4627692.19159735, 289353.1782175789 4627692.191597349, 289353.1782175789 4628189.210200856, 289848.7719243377 4628189.210200857))",0,[],0.083817,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,{'tertiary'},2.0,50.0,Rome,0.0
4141,"POLYGON ((289848.7719243377 4627692.19159735, 289848.7719243377 4627195.172993842, 289353.1782175789 4627195.172993841, 289353.1782175789 4627692.191597349, 289848.7719243377 4627692.19159735))",0,[],0.0995248095238095,Other,11,14,0.1272727272727272,0,0,0,0,0,0,1,0,0,0,0,0,Yes,"{'residential', 'tertiary'}",1.5384615384615383,50.0,Rome,0.0
4142,"POLYGON ((289848.7719243377 4627195.172993842, 289848.7719243377 4626698.154390332, 289353.17821757885 4626698.154390331, 289353.1782175789 4627195.172993841, 289848.7719243377 4627195.172993842))",0,[],2.1847903862068967,Other,10,14,0.1555555555555555,0,2,0,0,0,0,1,0,0,0,0,0,Yes,"{'residential', 'tertiary'}",1.8666666666666667,50.0,Rome,0.0
4143,"POLYGON ((289848.7719243377 4626698.154390332, 289848.77192433784 4626201.135786824, 289353.178217579 4626201.135786823, 289353.17821757885 4626698.154390331, 289848.7719243377 4626698.154390332))",0,[],3.325862610169492,residential,7,11,0.2619047619047619,0,0,0,0,0,0,1,0,0,0,0,0,No,,,,Rome,0.0
4144,"POLYGON ((289848.77192433784 4626201.135786824, 289848.77192433784 4625704.117183316, 289353.1782175789 4625704.117183316, 289353.178217579 4626201.135786823, 289848.77192433784 4626201.135786824))",0,[],0.219736,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4145,"POLYGON ((289848.77192433784 4625704.117183316, 289848.77192433784 4625207.098579806, 289353.1782175789 4625207.098579806, 289353.1782175789 4625704.117183316, 289848.77192433784 4625704.117183316))",0,[],0.939611,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,{'tertiary'},2.0,50.0,Rome,0.0
4146,"POLYGON ((289848.77192433784 4625207.098579806, 289848.7719243379 4624710.079976299, 289353.178217579 4624710.079976298, 289353.1782175789 4625207.098579806, 289848.77192433784 4625207.098579806))",0,[],1.564078764705882,Other,0,0,0.0,0,0,0,0,0,0,11,0,0,0,0,0,No,,,,Rome,0.0
4147,"POLYGON ((289848.7719243379 4624710.079976299, 289848.77192433784 4624213.06137279, 289353.1782175788 4624213.06137279, 289353.178217579 4624710.079976298, 289848.7719243379 4624710.079976299))",0,[],0.9533433023255812,Other,2,2,1.0,0,0,0,0,0,0,2,0,0,0,0,0,No,,,,Rome,0.0
4148,"POLYGON ((289848.77192433784 4624213.06137279, 289848.7719243379 4623716.042769281, 289353.1782175789 4623716.042769281, 289353.1782175788 4624213.06137279, 289848.77192433784 4624213.06137279))",0,[],0.7232476413043479,Other,6,10,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4149,"POLYGON ((289848.7719243379 4623716.042769281, 289848.77192433784 4623219.024165772, 289353.1782175789 4623219.024165773, 289353.1782175789 4623716.042769281, 289848.7719243379 4623716.042769281))",0,[],0.8711403116883117,Other,7,12,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4150,"POLYGON ((289848.77192433784 4623219.024165772, 289848.7719243377 4622722.0055622645, 289353.1782175788 4622722.005562265, 289353.1782175789 4623219.024165773, 289848.77192433784 4623219.024165772))",0,[],0.7577003636363635,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4151,"POLYGON ((289848.7719243377 4622722.0055622645, 289848.7719243377 4622224.986958755, 289353.17821757885 4622224.986958755, 289353.1782175788 4622722.005562265, 289848.7719243377 4622722.0055622645))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4152,"POLYGON ((289848.7719243377 4622224.986958755, 289848.77192433784 4621727.968355247, 289353.1782175789 4621727.968355247, 289353.17821757885 4622224.986958755, 289848.7719243377 4622224.986958755))",0,[],0.186666,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4153,"POLYGON ((289848.77192433784 4621727.968355247, 289848.77192433795 4621230.949751739, 289353.1782175789 4621230.949751739, 289353.1782175789 4621727.968355247, 289848.77192433784 4621727.968355247))",0,[],0.186666,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4154,"POLYGON ((289848.77192433795 4621230.949751739, 289848.7719243377 4620733.931148229, 289353.1782175789 4620733.931148231, 289353.1782175789 4621230.949751739, 289848.77192433795 4621230.949751739))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4155,"POLYGON ((289848.7719243377 4620733.931148229, 289848.7719243377 4620236.912544722, 289353.1782175789 4620236.912544721, 289353.1782175789 4620733.931148231, 289848.7719243377 4620733.931148229))",0,[],0.1399995,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4156,"POLYGON ((289848.7719243377 4620236.912544722, 289848.7719243377 4619739.893941214, 289353.1782175789 4619739.893941214, 289353.1782175789 4620236.912544721, 289848.7719243377 4620236.912544722))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4157,"POLYGON ((289848.7719243377 4619739.893941214, 289848.77192433795 4619242.875337705, 289353.1782175789 4619242.875337705, 289353.1782175789 4619739.893941214, 289848.7719243377 4619739.893941214))",0,[],0.1133879999999998,Other,3,4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4158,"POLYGON ((289848.77192433795 4619242.875337705, 289848.77192433795 4618745.856734196, 289353.178217579 4618745.856734197, 289353.1782175789 4619242.875337705, 289848.77192433795 4619242.875337705))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4159,"POLYGON ((289848.77192433795 4618745.856734196, 289848.7719243377 4618309.151486465, 289805.36203839886 4618301.0181986615, 289500.823984599 4618248.838130689, 289353.1782175788 4618248.838130687, 289353.178217579 4618745.856734197, 289848.77192433795 4618745.856734196))",0,[],0.700595,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4160,"POLYGON ((289500.823984599 4618248.838130689, 289452.98109787994 4618240.640649125, 289353.17821757885 4618220.257101002, 289353.1782175788 4618248.838130687, 289500.823984599 4618248.838130689))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4161,"POLYGON ((289848.77192433784 4659630.294382972, 289890.2711961783 4659651.594417188, 290018.2589049402 4659704.78522372, 290076.5432143364 4659716.36931542, 290127.1317521495 4659703.898355253, 290201.743020452 4659698.294735466, 290288.7227790547 4659700.071504031, 290344.36563109653 4659703.26264761, 290344.3656310966 4659501.382221892, 289848.7719243379 4659501.382221891, 289848.77192433784 4659630.294382972))",0,[],0.22261,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4162,"POLYGON ((290344.3656310966 4659501.382221892, 290344.36563109653 4659004.363618383, 289848.7719243379 4659004.363618383, 289848.7719243379 4659501.382221891, 290344.3656310966 4659501.382221892))",0,[],0.22261,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4163,"POLYGON ((290344.36563109653 4659004.363618383, 290344.36563109665 4658507.345014874, 289848.7719243379 4658507.345014874, 289848.7719243379 4659004.363618383, 290344.36563109653 4659004.363618383))",0,[],0.22261,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4164,"POLYGON ((290344.36563109665 4658507.345014874, 290344.36563109676 4658010.3264113655, 289848.77192433784 4658010.326411365, 289848.7719243379 4658507.345014874, 290344.36563109665 4658507.345014874))",0,[],0.2788920833333333,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4165,"POLYGON ((290344.36563109676 4658010.3264113655, 290344.36563109653 4657513.307807857, 289848.7719243377 4657513.307807857, 289848.77192433784 4658010.326411365, 290344.36563109676 4658010.3264113655))",0,[],2.2435408832116788,Other,8,18,0.3214285714285714,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4166,"POLYGON ((290344.36563109653 4657513.307807857, 290344.36563109665 4657016.289204348, 289848.77192433784 4657016.28920435, 289848.7719243377 4657513.307807857, 290344.36563109653 4657513.307807857))",0,[],3.3358229806763298,Other,8,14,0.25,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4167,"POLYGON ((290344.36563109665 4657016.289204348, 290344.36563109665 4656519.27060084, 289848.77192433795 4656519.27060084, 289848.77192433784 4657016.28920435, 290344.36563109665 4657016.289204348))",0,[],2.165939548387097,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4168,"POLYGON ((290344.36563109665 4656519.27060084, 290344.36563109665 4656022.251997333, 289848.77192433766 4656022.251997331, 289848.77192433795 4656519.27060084, 290344.36563109665 4656519.27060084))",0,[],4.335482444444445,Other,3,4,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,No,,,,Rome,0.0
4169,"POLYGON ((290344.36563109665 4656022.251997333, 290344.36563109653 4655525.233393823, 289848.77192433766 4655525.233393825, 289848.77192433766 4656022.251997331, 290344.36563109665 4656022.251997333))",0,[],3.6142034646017698,Other,13,30,0.1923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,No,{'tertiary'},2.0,50.0,Rome,0.0
4170,"POLYGON ((290344.36563109653 4655525.233393823, 290344.3656310966 4655028.214790315, 289848.77192433784 4655028.214790314, 289848.77192433766 4655525.233393825, 290344.36563109653 4655525.233393823))",0,[],3.6033572247191015,Other,5,8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4171,"POLYGON ((290344.3656310966 4655028.214790315, 290344.36563109653 4654531.196186807, 289848.77192433784 4654531.196186807, 289848.77192433784 4655028.214790314, 290344.3656310966 4655028.214790315))",0,[],0.6072384222222222,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4172,"POLYGON ((290344.36563109653 4654531.196186807, 290344.36563109653 4654034.177583297, 289848.77192433784 4654034.177583297, 289848.77192433784 4654531.196186807, 290344.36563109653 4654531.196186807))",0,[],0.638309,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,{'tertiary'},2.0,50.0,Rome,0.0
4173,"POLYGON ((290344.36563109653 4654034.177583297, 290344.3656310964 4653537.158979789, 289848.77192433784 4653537.158979789, 289848.77192433784 4654034.177583297, 290344.36563109653 4654034.177583297))",0,[],0.3651752,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,{'tertiary'},2.0,50.0,Rome,0.0
4174,"POLYGON ((290344.3656310964 4653537.158979789, 290344.3656310966 4653040.140376281, 289848.7719243377 4653040.140376281, 289848.77192433784 4653537.158979789, 290344.3656310964 4653537.158979789))",0,[],0.6569810655737702,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4175,"POLYGON ((290344.3656310966 4653040.140376281, 290344.36563109653 4652543.121772774, 289848.77192433784 4652543.121772774, 289848.7719243377 4653040.140376281, 290344.3656310966 4653040.140376281))",0,[],0.2524919999999999,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4176,"POLYGON ((290344.36563109653 4652543.121772774, 290344.36563109653 4652046.103169263, 289848.77192433784 4652046.103169264, 289848.77192433784 4652543.121772774, 290344.36563109653 4652543.121772774))",0,[],0.148577409090909,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'trunk'},2.0,90.0,Rome,0.0
4177,"POLYGON ((290344.36563109653 4652046.103169263, 290344.36563109653 4651549.084565756, 289848.77192433784 4651549.084565756, 289848.77192433784 4652046.103169264, 290344.36563109653 4652046.103169263))",0,[],0.1146913333333333,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'trunk_link'},1.0,40.0,Rome,0.0
4178,"POLYGON ((290344.36563109653 4651549.084565756, 290344.3656310966 4651052.065962247, 289848.77192433766 4651052.065962248, 289848.77192433784 4651549.084565756, 290344.36563109653 4651549.084565756))",0,[],0.0,Other,4,4,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,Yes,"{'motorway', 'motorway_link', 'trunk_link'}",1.8333333333333333,73.33333333333333,Rome,0.0
4179,"POLYGON ((290344.3656310966 4651052.065962247, 290344.36563109653 4650555.047358738, 289848.7719243377 4650555.047358738, 289848.77192433766 4651052.065962248, 290344.3656310966 4651052.065962247))",0,[],0.2894008958333333,Other,0,0,0.0,0,1,0,0,0,0,2,1,0,0,0,0,Yes,"{'motorway_link', 'tertiary'}",2.0,44.0,Rome,0.0
4180,"POLYGON ((290344.36563109653 4650555.047358738, 290344.3656310964 4650058.028755229, 289848.7719243377 4650058.028755231, 289848.7719243377 4650555.047358738, 290344.36563109653 4650555.047358738))",0,[],0.3294300499999999,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4181,"POLYGON ((290344.3656310964 4650058.028755229, 290344.36563109653 4649561.010151722, 289848.7719243377 4649561.010151722, 289848.7719243377 4650058.028755231, 290344.3656310964 4650058.028755229))",0,[],0.348444,residential,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4182,"POLYGON ((290344.36563109653 4649561.010151722, 290344.3656310966 4649063.991548213, 289848.771924338 4649063.991548212, 289848.7719243377 4649561.010151722, 290344.36563109653 4649561.010151722))",0,[],0.469561,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4183,"POLYGON ((290344.3656310966 4649063.991548213, 290344.36563109653 4648566.972944705, 289848.7719243377 4648566.972944704, 289848.771924338 4649063.991548212, 290344.3656310966 4649063.991548213))",0,[],0.1829163947368421,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4184,"POLYGON ((290344.36563109653 4648566.972944705, 290344.36563109653 4648069.954341197, 289848.77192433784 4648069.954341197, 289848.7719243377 4648566.972944704, 290344.36563109653 4648566.972944705))",0,[],0.182397,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4185,"POLYGON ((290344.36563109653 4648069.954341197, 290344.3656310966 4647572.935737687, 289848.7719243377 4647572.935737688, 289848.77192433784 4648069.954341197, 290344.36563109653 4648069.954341197))",0,[],0.1215979999999999,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
4186,"POLYGON ((290344.3656310966 4647572.935737687, 290344.36563109653 4647075.917134179, 289848.7719243377 4647075.91713418, 289848.7719243377 4647572.935737688, 290344.3656310966 4647572.935737687))",0,[],10.987516829596414,Other,43,75,0.0415282392026578,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'secondary', 'primary', 'residential', 'tertiary'}",2.0,50.0,Rome,0.0
4187,"POLYGON ((290344.36563109653 4647075.917134179, 290344.36563109653 4646578.89853067, 289848.7719243377 4646578.898530671, 289848.7719243377 4647075.91713418, 290344.36563109653 4647075.917134179))",1,[[<POINT (12.47 41.945)>]],10.742403582802549,Other,47,75,0.0346901017576318,0,0,0,0,0,0,1,0,0,0,0,0,Yes,"{'secondary', 'primary'}",2.466666666666667,50.0,Rome,0.0
4188,"POLYGON ((290344.36563109653 4646578.89853067, 290344.36563109653 4646081.879927163, 289848.7719243377 4646081.879927163, 289848.7719243377 4646578.898530671, 290344.36563109653 4646578.89853067))",0,[],5.319350570921985,Other,19,30,0.087719298245614,0,0,7,0,0,0,2,0,0,0,0,0,Yes,"{'tertiary', 'trunk', 'trunk_link', 'primary', 'residential'}",2.1739130434782608,50.869565217391305,Rome,0.0
4189,"POLYGON ((290344.36563109653 4646081.879927163, 290344.3656310964 4645584.861323655, 289848.7719243377 4645584.861323654, 289848.7719243377 4646081.879927163, 290344.36563109653 4646081.879927163))",0,[],3.601411131868131,Other,27,40,0.0569800569800569,1,0,16,1,0,0,2,0,1,1,0,0,Yes,"{'tertiary', 'primary_link', 'primary', 'tertiary_link', 'residential'}",2.2238805970149254,49.41176470588236,Rome,0.0
4190,"POLYGON ((290344.3656310964 4645584.861323655, 290344.3656310964 4645087.842720145, 289848.77192433784 4645087.842720145, 289848.7719243377 4645584.861323654, 290344.3656310964 4645584.861323655))",0,[],13.00732800687285,residential,62,112,0.0296139608672659,0,0,5,0,0,0,3,0,2,0,0,0,Yes,"{'primary', 'unclassified', 'residential', 'tertiary'}",1.7282608695652173,50.0,Rome,0.0
4191,"POLYGON ((290344.3656310964 4645087.842720145, 290344.36563109653 4644590.824116637, 289848.77192433784 4644590.824116637, 289848.77192433784 4645087.842720145, 290344.3656310964 4645087.842720145))",0,[],2.602183953307393,residential,24,40,0.072463768115942,0,0,1,1,0,0,0,0,0,0,0,0,Yes,"{'unclassified', 'residential', 'tertiary'}",2.25,50.0,Rome,0.0
4192,"POLYGON ((290344.36563109653 4644590.824116637, 290344.3656310966 4644093.805513128, 289848.77192433784 4644093.805513128, 289848.77192433784 4644590.824116637, 290344.36563109653 4644590.824116637))",0,[],11.765325676855891,Other,29,46,0.0566502463054187,1,0,1,0,0,0,0,1,0,0,0,1,Yes,"{'primary', 'residential', 'tertiary'}",1.9074074074074077,50.0,Rome,0.0
4193,"POLYGON ((290344.3656310966 4644093.805513128, 290344.3656310966 4643596.78690962, 289848.77192433784 4643596.78690962, 289848.77192433784 4644093.805513128, 290344.3656310966 4644093.805513128))",0,[],3.917062904761905,Other,41,68,0.0414634146341463,1,0,2,0,0,0,2,0,4,0,0,1,Yes,"{'secondary', 'primary', 'residential', 'tertiary'}",2.378787878787879,47.87878787878788,Rome,0.0
4194,"POLYGON ((290344.3656310966 4643596.78690962, 290344.36563109653 4643099.768306112, 289848.77192433784 4643099.768306111, 289848.77192433784 4643596.78690962, 290344.3656310966 4643596.78690962))",0,[],5.832738306034483,Other,37,59,0.0442942942942942,0,0,2,1,0,0,3,0,0,0,0,0,Yes,"{'secondary', 'primary', 'residential', 'tertiary'}",2.0,50.0,Rome,0.0
4195,"POLYGON ((290344.36563109653 4643099.768306112, 290344.36563109653 4642602.749702603, 289848.7719243379 4642602.749702603, 289848.77192433784 4643099.768306111, 290344.36563109653 4643099.768306112))",1,[[<POINT (12.469 41.909)>]],6.946444751724138,Other,44,78,0.0412262156448203,0,1,13,0,0,0,2,0,3,0,0,0,Yes,"{'tertiary', 'primary_link', 'primary', 'secondary', 'residential'}",2.3703703703703702,50.0,Rome,0.0
4196,"POLYGON ((290344.36563109653 4642602.749702603, 290344.36563109665 4642105.731099095, 289848.7719243377 4642105.731099095, 289848.7719243379 4642602.749702603, 290344.36563109653 4642602.749702603))",0,[],6.691861546428572,Other,34,56,0.0499108734402852,1,0,19,1,0,0,3,0,17,0,0,0,Yes,"{'primary', 'residential', 'tertiary'}",2.2777777777777777,45.26315789473684,Rome,0.0
4197,"POLYGON ((290344.36563109665 4642105.731099095, 290344.36563109665 4641608.712495585, 289848.77192433766 4641608.712495586, 289848.7719243377 4642105.731099095, 290344.36563109665 4642105.731099095))",0,[],9.499215669291338,Other,24,37,0.0670289855072463,0,0,54,4,0,0,5,1,13,0,0,0,Yes,"{'primary', 'tertiary'}",2.230769230769231,47.333333333333336,Rome,0.0
4198,"POLYGON ((290344.36563109665 4641608.712495585, 290344.36563109653 4641111.693892078, 289848.7719243377 4641111.693892077, 289848.77192433766 4641608.712495586, 290344.36563109665 4641608.712495585))",0,[],10.585040710963456,Other,30,50,0.057471264367816,1,0,60,14,0,0,3,3,0,0,0,1,Yes,"{'primary', 'tertiary'}",2.066666666666667,31.33333333333333,Rome,0.0
4199,"POLYGON ((290344.36563109653 4641111.693892078, 290344.36563109665 4640614.67528857, 289848.7719243377 4640614.675288569, 289848.7719243377 4641111.693892077, 290344.36563109653 4641111.693892078))",0,[],7.918927093023255,residential,25,36,0.06,0,1,68,7,0,0,2,0,0,0,1,0,Yes,"{'primary', 'residential'}",1.4583333333333333,32.916666666666664,Rome,0.0
