geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,civic_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city
"POLYGON ((192036.97091000318 4853602.863234066, 192001.40666089795 4853113.068185454, 191904.4131421583 4853120.110649333, 191883.94767469278 4853131.444535437, 191861.5583618324 4853146.517310527, 191834.43455051671 4853167.3526857, 191795.81463485566 4853205.58423316, 191756.98943406652 4853249.8252871595, 191745.27171983075 4853258.950070524, 191743.43222723092 4853259.814439, 191658.0189238045 4853366.478285253, 191643.33246078482 4853376.286232916, 191584.37646734592 4853392.5198114775, 191541.215662527 4853402.678959071, 191529.86919278844 4853405.21790682, 191546.80513438495 4853638.455902624, 192036.97091000318 4853602.863234066))",0,[],0.6152483986928106,Other,2,2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((192001.40666089795 4853113.068185454, 191998.47056477715 4853072.630158087, 191971.90736720443 4853089.082634251, 191956.83393947064 4853096.302991259, 191921.49591605377 4853110.650119768, 191904.4131421583 4853120.110649333, 192001.40666089795 4853113.068185454))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((192276.03737968876 4856894.291231415, 192730.51205554273 4856801.291987091, 192759.1237024475 4856784.519832383, 192760.75771168031 4856783.797932331, 192740.57695982832 4856506.017013669, 192250.41606674058 4856541.626399835, 192276.03737968876 4856894.291231415))",0,[],2.0697564172661873,Other,5,9,0.45,0,0,0,0,0,0,1,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((192740.57695982832 4856506.017013669, 192704.9960049491 4856016.2268433785, 192214.8347723998 4856051.833387176, 192250.41606674058 4856541.626399835, 192740.57695982832 4856506.017013669))",0,[],4.919676641860465,Other,17,24,0.08823529411764706,0,1,0,2,0,0,1,0,0,0,0,0,0,Yes,{'primary'},2.0,50.0,Florence
"POLYGON ((192704.9960049491 4856016.2268433785, 192669.41789040592 4855526.43633399, 192179.25631839124 4855562.040035202, 192214.8347723998 4856051.833387176, 192704.9960049491 4856016.2268433785))",0,[],6.709671473684212,Other,14,20,0.10989010989010989,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,{'primary'},,50.0,Florence
"POLYGON ((192669.41789040592 4855526.43633399, 192633.84261641535 4855036.645485497, 192143.6807049312 4855072.246343907, 192179.25631839124 4855562.040035202, 192669.41789040592 4855526.43633399))",0,[],1.436069,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((192633.84261641535 4855036.645485497, 192598.27018319385 4854546.854297899, 192108.10793223593 4854582.452313291, 192143.6807049312 4855072.246343907, 192633.84261641535 4855036.645485497))",0,[],4.2846204417177916,Other,10,14,0.15555555555555556,0,0,0,1,0,0,2,0,2,0,0,0,0,No,None,,,Florence
"POLYGON ((192598.27018319385 4854546.854297899, 192562.7005909565 4854057.062771184, 192072.5380005212 4854092.657943345, 192108.10793223593 4854582.452313291, 192598.27018319385 4854546.854297899))",0,[],1.509486836065574,Other,4,4,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((192562.7005909565 4854057.062771184, 192527.13383992016 4853567.270905359, 192036.97091000318 4853602.863234066, 192072.5380005212 4854092.657943345, 192562.7005909565 4854057.062771184))",0,[],0.39689903999999976,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((192527.13383992016 4853567.270905359, 192491.56993030076 4853077.478700411, 192190.3917571701 4853099.346451481, 192165.54338388267 4853117.726800703, 192153.140579568 4853102.051164513, 192001.40666089795 4853113.068185454, 192036.97091000318 4853602.863234066, 192527.13383992016 4853567.270905359))",0,[],0.6594059440559441,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'trunk'},,90.0,Florence
"POLYGON ((192491.56993030076 4853077.478700411, 192473.26117977785 4852825.312084804, 192471.0565786967 4852828.2782802265, 192449.28849206516 4852856.3212922625, 192439.55748279823 4852870.940734477, 192438.01815035974 4852875.686914211, 192437.0189549044 4852878.504721407, 192421.928396745 4852896.722264878, 192399.63526969025 4852922.296371099, 192381.0945786665 4852946.149951968, 192343.67492118303 4852988.273985432, 192328.87565582962 4852999.343274994, 192317.00428270863 4853005.691253686, 192190.3917571701 4853099.346451481, 192491.56993030076 4853077.478700411))",0,[],5.282476666666667,Other,8,10,0.17857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
