geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city
"POLYGON ((506669.5300351853 4153818.423682402, 506669.5300351852 4153326.2606798303, 506175.72359808563 4153326.2606798303, 506175.7235980858 4153818.423682401, 506669.5300351853 4153818.423682402))",0,[],0.39234842675159237,Other,0,0,0.0,0,0,0,0,0,0,6,1,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351852 4153326.2606798303, 506669.5300351853 4152834.0976772616, 506175.7235980858 4152834.0976772606, 506175.72359808563 4153326.2606798303, 506669.5300351852 4153326.2606798303))",0,[],1.7312429137931038,Other,7,7,0.16666666666666666,0,0,0,0,0,0,7,2,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351853 4152834.0976772616, 506669.53003518534 4152341.9346746933, 506175.72359808575 4152341.9346746923, 506175.7235980858 4152834.0976772606, 506669.5300351853 4152834.0976772616))",0,[],4.675439461165048,Other,3,4,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.53003518534 4152341.9346746933, 506669.5300351852 4151849.771672123, 506175.7235980858 4151849.771672124, 506175.72359808575 4152341.9346746923, 506669.53003518534 4152341.9346746933))",0,[],4.522981599999999,Other,25,46,0.07666666666666666,1,0,0,1,0,0,3,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351852 4151849.771672123, 506669.5300351852 4151357.608669552, 506175.7235980857 4151357.608669553, 506175.7235980858 4151849.771672124, 506669.5300351852 4151849.771672123))",0,[],8.31531254716981,Other,37,70,0.052552552552552555,1,1,1,1,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351852 4151357.608669552, 506669.5300351852 4150865.445666983, 506175.7235980857 4150865.4456669823, 506175.7235980857 4151357.608669553, 506669.5300351852 4151357.608669552))",0,[],11.548530922829583,Other,67,109,0.02464947987336047,0,0,0,1,0,0,2,0,1,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351852 4150865.445666983, 506669.5300351852 4150373.282664414, 506175.7235980858 4150373.282664413, 506175.7235980857 4150865.4456669823, 506669.5300351852 4150865.445666983))",0,[],11.408598789968652,Other,83,158,0.023214810461357625,1,0,0,1,0,0,1,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351852 4150373.282664414, 506669.53003518534 4149881.119661845, 506175.7235980857 4149881.1196618434, 506175.7235980858 4150373.282664413, 506669.5300351852 4150373.282664414))",0,[],11.04760748397436,Other,75,132,0.023783783783783784,2,0,1,4,0,0,1,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.53003518534 4149881.119661845, 506669.53003518534 4149388.9566592737, 506175.72359808575 4149388.9566592737, 506175.7235980857 4149881.1196618434, 506669.53003518534 4149881.119661845))",0,[],3.4569713695652178,Other,23,35,0.0691699604743083,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.53003518534 4149388.9566592737, 506669.5300351853 4148896.793656703, 506175.7235980858 4148896.793656703, 506175.72359808575 4149388.9566592737, 506669.53003518534 4149388.9566592737))",0,[],1.9037628686868688,Other,11,18,0.16363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351853 4148896.793656703, 506669.53003518516 4148404.630654134, 506175.72359808587 4148404.6306541334, 506175.7235980858 4148896.793656703, 506669.5300351853 4148896.793656703))",0,[],1.3971088450704225,Other,13,23,0.14743589743589744,0,0,0,0,0,0,1,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.53003518516 4148404.630654134, 506669.5300351854 4147912.467651564, 506175.7235980857 4147912.467651564, 506175.72359808587 4148404.6306541334, 506669.53003518516 4148404.630654134))",0,[],0.6431665965909091,Other,9,13,0.18055555555555555,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'primary'},2.0,90.0,Catania
"POLYGON ((506669.5300351854 4147912.467651564, 506669.5300351854 4147420.3046489935, 506175.7235980857 4147420.3046489935, 506175.7235980857 4147912.467651564, 506669.5300351854 4147912.467651564))",0,[],2.4029210098039213,Other,75,168,0.03027027027027027,0,0,1,0,0,0,0,0,0,0,0,0,Yes,"{'unclassified', 'primary'}",2.0,48.0,Catania
"POLYGON ((506669.5300351854 4147420.3046489935, 506669.5300351854 4146928.141646424, 506175.72359808587 4146928.1416464243, 506175.7235980857 4147420.3046489935, 506669.5300351854 4147420.3046489935))",0,[],0.8445634939271254,residential,9,17,0.2361111111111111,0,0,0,1,0,0,2,0,0,0,0,0,Yes,{'unclassified'},2.0,40.0,Catania
"POLYGON ((506669.5300351854 4146928.141646424, 506669.5300351853 4146435.978643853, 506175.72359808563 4146435.978643854, 506175.72359808587 4146928.1416464243, 506669.5300351854 4146928.141646424))",0,[],0.16968636000000004,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351853 4146435.978643853, 506669.5300351852 4145943.815641285, 506175.72359808575 4145943.8156412863, 506175.72359808563 4146435.978643854, 506669.5300351853 4146435.978643853))",0,[],0.26351282456140346,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351852 4145943.815641285, 506669.5300351853 4145451.6526387157, 506175.7235980858 4145451.6526387157, 506175.72359808575 4145943.8156412863, 506669.5300351852 4145943.815641285))",0,[],0.3529351020408162,Other,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351853 4145451.6526387157, 506669.53003518516 4144959.4896361455, 506175.72359808587 4144959.4896361455, 506175.7235980858 4145451.6526387157, 506669.5300351853 4145451.6526387157))",0,[],0.2886722222222222,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.53003518516 4144959.4896361455, 506669.5300351854 4144467.3266335754, 506175.7235980857 4144467.326633574, 506175.72359808587 4144959.4896361455, 506669.53003518516 4144959.4896361455))",0,[],0.011400999999999998,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351854 4144467.3266335754, 506669.53003518516 4143975.1636310066, 506175.7235980858 4143975.163631005, 506175.7235980857 4144467.326633574, 506669.5300351854 4144467.3266335754))",0,[],0.00877,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'primary'},2.0,50.0,Catania
"POLYGON ((506669.53003518516 4143975.1636310066, 506669.5300351852 4143483.000628436, 506175.72359808587 4143483.000628436, 506175.7235980858 4143975.163631005, 506669.53003518516 4143975.1636310066))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351852 4143483.000628436, 506669.53003518534 4142990.8376258663, 506175.7235980858 4142990.8376258668, 506175.72359808587 4143483.000628436, 506669.5300351852 4143483.000628436))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.53003518534 4142990.8376258663, 506669.5300351854 4142498.6746232957, 506175.7235980857 4142498.674623296, 506175.7235980858 4142990.8376258668, 506669.53003518534 4142990.8376258663))",0,[],0.091971,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351854 4142498.6746232957, 506669.5300351854 4142006.5116207264, 506175.72359808575 4142006.5116207264, 506175.7235980857 4142498.674623296, 506669.5300351854 4142498.6746232957))",0,[],0.09197100000000001,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351854 4142006.5116207264, 506669.5300351853 4141514.3486181567, 506175.72359808587 4141514.348618156, 506175.72359808575 4142006.5116207264, 506669.5300351854 4142006.5116207264))",0,[],0.09197100000000001,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351853 4141514.3486181567, 506669.5300351853 4141022.185615587, 506175.72359808563 4141022.185615587, 506175.72359808587 4141514.348618156, 506669.5300351853 4141514.3486181567))",0,[],0.091971,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351853 4141022.185615587, 506669.5300351853 4140530.022613017, 506175.72359808575 4140530.022613018, 506175.72359808563 4141022.185615587, 506669.5300351853 4141022.185615587))",0,[],0.09197100000000001,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351853 4140530.022613017, 506669.5300351852 4140037.8596104467, 506175.72359808575 4140037.8596104467, 506175.72359808575 4140530.022613018, 506669.5300351853 4140530.022613017))",0,[],0.091971,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351852 4140037.8596104467, 506669.5300351854 4139545.696607879, 506175.72359808587 4139545.6966078775, 506175.72359808575 4140037.8596104467, 506669.5300351852 4140037.8596104467))",0,[],0.091971,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351854 4139545.696607879, 506669.5300351853 4139053.5336053083, 506175.72359808587 4139053.533605308, 506175.72359808587 4139545.6966078775, 506669.5300351854 4139545.696607879))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351853 4139053.5336053083, 506669.53003518516 4138561.3706027376, 506175.72359808587 4138561.3706027376, 506175.72359808587 4139053.533605308, 506669.5300351853 4139053.5336053083))",0,[],0.161743,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.53003518516 4138561.3706027376, 506669.5300351852 4138069.207600168, 506175.72359808575 4138069.207600168, 506175.72359808587 4138561.3706027376, 506669.53003518516 4138561.3706027376))",0,[],0.16174300000000003,residential,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351852 4138069.207600168, 506669.53003518534 4137577.044597599, 506175.72359808563 4137577.0445975983, 506175.72359808575 4138069.207600168, 506669.5300351852 4138069.207600168))",0,[],0.161743,Other,3,4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.53003518534 4137577.044597599, 506669.5300351854 4137084.8815950286, 506175.72359808587 4137084.8815950276, 506175.72359808563 4137577.0445975983, 506669.53003518534 4137577.044597599))",0,[],0.161743,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351854 4137084.8815950286, 506669.5300351852 4136592.7185924593, 506175.7235980857 4136592.718592459, 506175.72359808587 4137084.8815950276, 506669.5300351854 4137084.8815950286))",0,[],0.2030582413793104,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351852 4136592.7185924593, 506669.5300351853 4136100.5555898887, 506175.72359808575 4136100.55558989, 506175.7235980857 4136592.718592459, 506669.5300351852 4136592.7185924593))",0,[],0.30928768571428567,Other,3,4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351853 4136100.5555898887, 506669.5300351852 4135608.39258732, 506175.72359808563 4135608.39258732, 506175.72359808575 4136100.55558989, 506669.5300351853 4136100.5555898887))",0,[],0.4419429236111111,Other,9,16,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351852 4135608.39258732, 506669.53003518534 4135116.22958475, 506175.72359808587 4135116.2295847507, 506175.72359808563 4135608.39258732, 506669.5300351852 4135608.39258732))",0,[],0.45483988,Other,6,10,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.53003518534 4135116.22958475, 506669.53003518516 4134712.0176607086, 506175.72359808563 4134794.328966055, 506175.72359808587 4135116.2295847507, 506669.53003518534 4135116.22958475))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((506669.5300351853 4155124.4729047786, 506702.8308261289 4155112.522614256, 506725.97578308295 4155101.591195344, 506731.1632998944 4155099.143545128, 506749.22399605764 4155094.121363532, 506760.85071813385 4155103.472265633, 506764.91192271415 4155106.4377649887, 506778.5958850971 4155117.0551244156, 506802.5380455737 4155135.9683850147, 506818.6495409523 4155148.651349749, 506834.0290066639 4155159.836005689, 506890.45005524816 4155203.6942331004, 506898.3334164928 4155210.0356545565, 506926.91858938383 4155232.592084306, 506935.7555017749 4155239.466866148, 506939.81421384943 4155234.68858815, 506941.5925728913 4155231.3839556267, 506943.60277360433 4155225.494532003, 506944.9223125666 4155210.98421574, 506943.6419120445 4155199.811127578, 506941.9580898052 4155185.1207915065, 506936.94713898137 4155134.803698813, 506933.6325422513 4155115.8850546638, 506932.8814909807 4155105.5001109764, 506933.3586915199 4155094.7167958827, 506951.7899705904 4155037.607368055, 506958.4505056687 4155016.899785737, 506967.7847801516 4154999.789022323, 506972.8129292321 4154987.4008485563, 506993.23599638767 4154957.496546379, 507002.46427791537 4154940.5299605313, 507006.8766888643 4154935.574505599, 507019.1552626728 4154926.1546720327, 507044.10704871116 4154910.832303937, 507163.3364722849 4154845.748163782, 507163.3364722848 4154802.7496875413, 506669.5300351852 4154802.7496875413, 506669.5300351853 4155124.4729047786))",0,[],5.71834324050633,Other,13,18,0.11538461538461539,0,0,0,0,0,0,1,0,0,0,0,0,Yes,{'primary'},2.0,50.0,Catania
"POLYGON ((507163.3364722848 4154802.7496875413, 507163.3364722849 4154310.5866849707, 506669.53003518516 4154310.5866849707, 506669.5300351852 4154802.7496875413, 507163.3364722848 4154802.7496875413))",0,[],8.99607519512195,Other,54,100,0.03494060097833683,0,0,0,1,0,0,1,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722849 4154310.5866849707, 507163.3364722849 4153818.4236824005, 506669.5300351853 4153818.423682402, 506669.53003518516 4154310.5866849707, 507163.3364722849 4154310.5866849707))",0,[],4.811256038194445,Other,26,44,0.06769230769230769,1,0,0,1,0,0,4,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722849 4153818.4236824005, 507163.3364722847 4153326.2606798336, 506669.5300351852 4153326.2606798303, 506669.5300351853 4153818.423682402, 507163.3364722849 4153818.4236824005))",0,[],2.2845078796296296,residential,15,22,0.10476190476190476,3,1,0,0,0,0,1,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722847 4153326.2606798336, 507163.33647228475 4152834.0976772616, 506669.5300351853 4152834.0976772616, 506669.5300351852 4153326.2606798303, 507163.3364722847 4153326.2606798336))",0,[],7.744232571929825,Other,31,52,0.05591397849462366,1,0,0,1,0,0,3,1,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.33647228475 4152834.0976772616, 507163.3364722847 4152341.9346746923, 506669.53003518534 4152341.9346746933, 506669.5300351853 4152834.0976772616, 507163.33647228475 4152834.0976772616))",0,[],9.881090672413793,Other,54,105,0.03668763102725367,2,0,0,2,1,0,6,0,1,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722847 4152341.9346746923, 507163.3364722847 4151849.7716721226, 506669.5300351852 4151849.771672123, 506669.53003518534 4152341.9346746933, 507163.3364722847 4152341.9346746923))",0,[],6.8184469766666655,Other,63,111,0.028417818740399385,2,0,0,0,0,0,3,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722847 4151849.7716721226, 507163.3364722849 4151357.608669552, 506669.5300351852 4151357.608669552, 506669.5300351852 4151849.771672123, 507163.3364722847 4151849.7716721226))",1,[[<POINT (15.079 37.513)>]],6.747505118589743,Other,48,69,0.030585106382978722,1,1,1,2,0,0,1,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722849 4151357.608669552, 507163.3364722849 4150865.4456669823, 506669.5300351852 4150865.445666983, 506669.5300351852 4151357.608669552, 507163.3364722849 4151357.608669552))",1,[[<POINT (15.076 37.509)>]],8.48903478548896,Other,82,162,0.024390243902439025,3,2,8,2,0,0,2,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722849 4150865.4456669823, 507163.3364722849 4150373.282664414, 506669.5300351852 4150373.282664414, 506669.5300351852 4150865.445666983, 507163.3364722849 4150865.4456669823))",0,[],7.648724314102564,Other,71,118,0.02374245472837022,1,0,4,6,0,0,0,3,1,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722849 4150373.282664414, 507163.33647228475 4149881.1196618434, 506669.53003518534 4149881.119661845, 506669.5300351852 4150373.282664414, 507163.3364722849 4150373.282664414))",0,[],12.986935109375,Other,110,235,0.019599666388657216,2,0,0,1,0,0,1,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.33647228475 4149881.1196618434, 507163.33647228486 4149388.9566592737, 506669.53003518534 4149388.9566592737, 506669.53003518534 4149881.119661845, 507163.33647228475 4149881.1196618434))",0,[],8.607782490259739,Other,80,194,0.03069620253164557,0,0,2,0,0,0,1,0,0,0,0,1,No,None,,,Catania
"POLYGON ((507163.33647228486 4149388.9566592737, 507163.33647228475 4148896.793656703, 506669.5300351853 4148896.793656703, 506669.53003518534 4149388.9566592737, 507163.33647228486 4149388.9566592737))",1,[[<POINT (15.08 37.489)>]],1.2452327826086955,Other,19,32,0.0935672514619883,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'secondary'},2.0,50.0,Catania
"POLYGON ((507163.33647228475 4148896.793656703, 507163.33647228486 4148404.6306541334, 506669.53003518516 4148404.630654134, 506669.5300351853 4148896.793656703, 507163.33647228475 4148896.793656703))",0,[],0.7513568814814814,Other,20,33,0.0868421052631579,0,0,0,0,0,0,2,0,0,0,0,0,Yes,{'primary'},2.0,55.714285714285715,Catania
"POLYGON ((507163.33647228486 4148404.6306541334, 507163.3364722848 4147912.4676515656, 506669.5300351854 4147912.467651564, 506669.53003518516 4148404.630654134, 507163.33647228486 4148404.6306541334))",0,[],0.5302763599999999,Other,7,8,0.19047619047619047,1,0,0,0,0,0,3,0,0,0,0,0,Yes,{'primary'},1.8,56.0,Catania
"POLYGON ((507163.3364722848 4147912.4676515656, 507163.3364722848 4147420.3046489945, 506669.5300351854 4147420.3046489935, 506669.5300351854 4147912.467651564, 507163.3364722848 4147912.4676515656))",0,[],0.026135389743589667,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'primary'},2.0,50.0,Catania
"POLYGON ((507163.3364722848 4147420.3046489945, 507163.33647228486 4146928.141646424, 506669.5300351854 4146928.141646424, 506669.5300351854 4147420.3046489935, 507163.3364722848 4147420.3046489945))",0,[],1.2736846271186435,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.33647228486 4146928.141646424, 507163.3364722849 4146435.9786438546, 506669.5300351853 4146435.978643853, 506669.5300351854 4146928.141646424, 507163.33647228486 4146928.141646424))",0,[],0.308662,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722849 4146435.9786438546, 507163.33647228486 4145943.815641286, 506669.5300351852 4145943.815641285, 506669.5300351853 4146435.978643853, 507163.3364722849 4146435.9786438546))",0,[],0.164722,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.33647228486 4145943.815641286, 507163.3364722848 4145451.652638715, 506669.5300351853 4145451.6526387157, 506669.5300351852 4145943.815641285, 507163.33647228486 4145943.815641286))",0,[],0.16458,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722848 4145451.652638715, 507163.3364722847 4144959.4896361455, 506669.53003518516 4144959.4896361455, 506669.5300351853 4145451.6526387157, 507163.3364722848 4145451.652638715))",0,[],0.19436812499999995,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722847 4144959.4896361455, 507163.3364722849 4144467.326633575, 506669.5300351854 4144467.3266335754, 506669.53003518516 4144959.4896361455, 507163.3364722847 4144959.4896361455))",0,[],0.16041132258064514,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722849 4144467.326633575, 507163.33647228475 4143975.1636310057, 506669.53003518516 4143975.1636310066, 506669.5300351854 4144467.3266335754, 507163.3364722849 4144467.326633575))",0,[],0.08525455769230766,Other,12,17,0.12878787878787878,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'primary'},2.0,40.0,Catania
"POLYGON ((507163.33647228475 4143975.1636310057, 507163.33647228475 4143483.0006284364, 506669.5300351852 4143483.000628436, 506669.53003518516 4143975.1636310066, 507163.33647228475 4143975.1636310057))",0,[],0.38595007936507936,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.33647228475 4143483.0006284364, 507163.3364722847 4142990.837625865, 506669.53003518534 4142990.8376258663, 506669.5300351852 4143483.000628436, 507163.33647228475 4143483.0006284364))",0,[],1.0371514146341465,Other,26,62,0.09538461538461539,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722847 4142990.837625865, 507163.3364722848 4142498.6746232947, 506669.5300351854 4142498.6746232957, 506669.53003518534 4142990.8376258663, 507163.3364722847 4142990.837625865))",0,[],1.3507047083333332,Other,7,12,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722848 4142498.6746232947, 507163.3364722847 4142006.5116207264, 506669.5300351854 4142006.5116207264, 506669.5300351854 4142498.6746232957, 507163.3364722848 4142498.6746232947))",0,[],1.077611603174603,Other,6,10,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722847 4142006.5116207264, 507163.3364722848 4141514.348618156, 506669.5300351853 4141514.3486181567, 506669.5300351854 4142006.5116207264, 507163.3364722847 4142006.5116207264))",0,[],0.19483033333333333,Other,4,8,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722848 4141514.348618156, 507163.3364722849 4141022.1856155875, 506669.5300351853 4141022.185615587, 506669.5300351853 4141514.3486181567, 507163.3364722848 4141514.348618156))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722849 4141022.1856155875, 507163.3364722848 4140530.0226130164, 506669.5300351853 4140530.022613017, 506669.5300351853 4141022.185615587, 507163.3364722849 4141022.1856155875))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722848 4140530.0226130164, 507163.3364722849 4140037.8596104467, 506669.5300351852 4140037.8596104467, 506669.5300351853 4140530.022613017, 507163.3364722848 4140530.0226130164))",0,[],0.091971,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722849 4140037.8596104467, 507163.33647228475 4139545.6966078766, 506669.5300351854 4139545.696607879, 506669.5300351852 4140037.8596104467, 507163.3364722849 4140037.8596104467))",0,[],0.091971,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.33647228475 4139545.6966078766, 507163.33647228486 4139053.533605308, 506669.5300351853 4139053.5336053083, 506669.5300351854 4139545.696607879, 507163.33647228475 4139545.6966078766))",0,[],0.09197100000000001,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.33647228486 4139053.533605308, 507163.33647228486 4138561.3706027386, 506669.53003518516 4138561.3706027376, 506669.5300351853 4139053.5336053083, 507163.33647228486 4139053.533605308))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.33647228486 4138561.3706027386, 507163.33647228475 4138069.207600169, 506669.5300351852 4138069.207600168, 506669.53003518516 4138561.3706027376, 507163.33647228486 4138561.3706027386))",0,[],0.161743,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.33647228475 4138069.207600169, 507163.3364722848 4137577.0445975973, 506669.53003518534 4137577.044597599, 506669.5300351852 4138069.207600168, 507163.33647228475 4138069.207600169))",0,[],0.22918587499999998,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722848 4137577.0445975973, 507163.3364722849 4137084.8815950286, 506669.5300351854 4137084.8815950286, 506669.53003518534 4137577.044597599, 507163.3364722848 4137577.0445975973))",0,[],0.24232582857142856,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722849 4137084.8815950286, 507163.3364722848 4136592.718592459, 506669.5300351852 4136592.7185924593, 506669.5300351854 4137084.8815950286, 507163.3364722849 4137084.8815950286))",0,[],0.24938485365853655,Other,8,14,0.25,0,0,2,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722848 4136592.718592459, 507163.33647228486 4136100.5555898887, 506669.5300351853 4136100.5555898887, 506669.5300351852 4136592.7185924593, 507163.3364722848 4136592.718592459))",0,[],0.44460137383177584,residential,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.33647228486 4136100.5555898887, 507163.33647228486 4135608.39258732, 506669.5300351852 4135608.39258732, 506669.5300351853 4136100.5555898887, 507163.33647228486 4136100.5555898887))",0,[],0.4517623256880734,Other,13,24,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.33647228486 4135608.39258732, 507163.3364722849 4135116.2295847493, 506669.53003518534 4135116.22958475, 506669.5300351852 4135608.39258732, 507163.33647228486 4135608.39258732))",0,[],0.3291312307692307,Other,4,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507163.3364722849 4135116.2295847493, 507163.3364722847 4134644.692077286, 506952.42166642327 4134664.863193514, 506669.53003518516 4134712.0176607086, 506669.53003518534 4135116.22958475, 507163.3364722849 4135116.2295847493))",0,[],0.17582799999999993,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
