geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,civic_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city
"POLYGON ((-81580.5099632194 5013896.944234198, -81575.33891655458 5013893.556706367, -81555.36573909968 5013881.677091787, -81538.55452321726 5013871.431712023, -81531.5191127162 5013883.803145093, -81496.20126503997 5013960.971566767, -81476.60062183777 5014002.805526715, -81444.22101866489 5014071.931687516, -81440.3301476395 5014083.012013282, -81436.51810174598 5014095.051721898, -81419.45864074025 5014157.942917789, -81406.75544668676 5014193.524393678, -81058.3115367645 5014167.567890387, -81095.09543504415 5013673.75512511, -81594.36479280726 5013710.944180265, -81580.5099632194 5013896.944234198))",0,[],16.980385085308058,Other,19,34,0.09941520467836257,2,0,0,0,0,0,2,0,1,0,0,0,1,Yes,{'residential'},1.9166666666666667,35.833333333333336,Turin
"POLYGON ((-81406.75544668676 5014193.524393678, -81390.31817356113 5014239.564906468, -81337.00348382245 5014384.949297485, -81353.85266642261 5014404.293717556, -81314.30604535609 5014463.00616422, -81285.38122808712 5014488.067719118, -81249.96738398646 5014501.534364659, -81186.04122343252 5014468.252749237, -81174.22516542091 5014465.993544119, -81126.69136450568 5014547.845631083, -81116.82338014059 5014564.79681689, -81109.14969095995 5014577.994897393, -81093.69363666477 5014604.537935152, -81128.74747717043 5014624.273199446, -81139.67462852609 5014629.296147019, -81154.04045289592 5014633.883776876, -81167.38875914563 5014637.6164569175, -81173.98401756596 5014638.870681272, -81183.13910226687 5014640.527577867, -81192.72282196791 5014641.753303944, -81230.39212332922 5014647.939557818, -81261.68706176872 5014664.754671863, -81275.35839132674 5014672.325823901, -81288.61714648397 5014681.278118263, -81021.52483215276 5014661.380184167, -81058.3115367645 5014167.567890387, -81406.75544668676 5014193.524393678))",0,[],16.046664821428568,Other,14,30,0.16483516483516483,0,0,0,0,0,0,0,0,1,0,0,0,0,Yes,"{'tertiary', 'residential'}",2.111111111111111,38.888888888888886,Turin
"POLYGON ((-81288.61714648397 5014681.278118263, -81289.81369638932 5014682.086027314, -81296.41227607697 5014685.469037502, -81307.26643236296 5014692.412331377, -81345.90973170334 5014722.962990286, -81293.379179765 5014826.905087573, -81264.4710170055 5014890.255768596, -81323.62925303436 5014935.905563767, -81364.1512859494 5014967.424242805, -81292.62276049599 5015017.636332306, -81197.23784810491 5015096.735686453, -81157.1409449908 5015138.628698854, -81134.65253786487 5015166.361443319, -80984.7353214377 5015155.1920064455, -81021.52483215276 5014661.380184167, -81288.61714648397 5014681.278118263))",0,[],5.443090483516483,residential,6,12,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'tertiary', 'residential', 'secondary', 'unclassified'}",2.090909090909091,35.45454545454545,Turin
"POLYGON ((-81134.65253786487 5015166.361443319, -81133.1034112837 5015168.271828366, -81122.1799695656 5015180.197343521, -81116.47830419498 5015185.746048211, -81080.37008403218 5015216.187127784, -81064.86899289594 5015227.032206638, -81003.34527749987 5015262.0555467615, -80976.09434451757 5015271.17107303, -80984.7353214377 5015155.1920064455, -81134.65253786487 5015166.361443319))",0,[],21.756573,Other,3,4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'residential', 'secondary'}",2.142857142857143,50.0,Turin
"POLYGON ((-81095.09543504415 5013673.75512511, -81131.87652676192 5013179.941888331, -81631.14636134682 5013217.128105807, -81594.36479280726 5013710.944180265, -81095.09543504415 5013673.75512511))",0,[],3.8459466227758012,Other,21,30,0.07142857142857142,1,0,1,0,0,0,4,0,0,1,0,0,0,Yes,"{'primary', 'tertiary', 'residential', 'unclassified'}",1.7333333333333334,36.666666666666664,Turin
"POLYGON ((-81131.87652676192 5013179.941888331, -81168.65481168777 5012686.128180061, -81667.92512309295 5012723.311559623, -81631.14636134682 5013217.128105807, -81131.87652676192 5013179.941888331))",0,[],0.0040151340782122805,Other,21,31,0.07380952380952381,0,1,0,0,0,0,1,0,0,0,0,0,1,Yes,"{'secondary', 'primary', 'residential', 'tertiary', 'unclassified'}",2.3214285714285716,46.666666666666664,Turin
"POLYGON ((-81168.65481168777 5012686.128180061, -81205.43028959271 5012192.314000298, -81704.70107781608 5012229.494541713, -81667.92512309295 5012723.311559623, -81168.65481168777 5012686.128180061))",0,[],0.0,Other,3,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'unclassified', 'secondary'}",2.2,50.0,Turin
"POLYGON ((-81205.43028959271 5012192.314000298, -81242.2029602474 5011698.499349041, -81741.4742252864 5011735.677052078, -81704.70107781608 5012229.494541713, -81205.43028959271 5012192.314000298))",0,[],5.487132100806451,Other,9,15,0.20833333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,No,None,,,Turin
"POLYGON ((-81242.2029602474 5011698.499349041, -81278.97282342229 5011204.684226294, -81778.24456527573 5011241.859090722, -81741.4742252864 5011735.677052078, -81242.2029602474 5011698.499349041))",0,[],8.515421872586872,Other,25,46,0.07666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,No,None,,,Turin
"POLYGON ((-81278.97282342229 5011204.684226294, -81315.73987888754 5010710.868632062, -81815.01209755288 5010748.040657649, -81778.24456527573 5011241.859090722, -81278.97282342229 5011204.684226294))",0,[],2.3684570698529415,Other,43,86,0.047619047619047616,0,0,5,0,0,0,5,0,0,1,0,0,0,Yes,"{'primary', 'residential'}",2.0,40.0,Turin
"POLYGON ((-81315.73987888754 5010710.868632062, -81337.73335308302 5010415.4576580385, -81356.97423731058 5010426.612816813, -81365.1258110829 5010430.271671797, -81459.78779442841 5010481.831719029, -81494.00130487629 5010506.763751222, -81500.98103391402 5010511.850109255, -81513.42702799395 5010521.021697886, -81562.1468037843 5010558.305379502, -81576.59141875536 5010570.292607222, -81582.24007463397 5010574.988302078, -81646.7652812897 5010628.563007595, -81698.0395547367 5010664.4017981645, -81752.5854440697 5010684.130316687, -81770.85240695241 5010690.038554386, -81817.57630627765 5010713.599784731, -81815.01209755288 5010748.040657649, -81315.73987888754 5010710.868632062))",0,[],0.6947776153846151,Other,12,17,0.12878787878787878,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'primary'},2.142857142857143,50.0,Turin
"POLYGON ((-80976.09434451757 5015271.17107303, -80952.90278555965 5015278.928723014, -80906.74483450048 5015294.9738813285, -80894.02815600194 5015323.616322565, -80838.23683628405 5015449.306272531, -80835.52240453637 5015454.9272368355, -80832.1475070978 5015462.470383309, -80785.82599602209 5015565.762272858, -80760.85368049284 5015628.08550392, -80758.15850329027 5015634.862589783, -80448.67842236557 5015611.803435636, -80485.4702623589 5015117.994921612, -80984.7353214377 5015155.1920064455, -80976.09434451757 5015271.17107303))",1,[[<POINT (7.623 45.051)>]],9.090214898373981,Other,11,22,0.2,0,0,0,0,0,0,2,0,1,0,9,0,0,Yes,"{'residential', 'unclassified'}",1.5945945945945945,49.45945945945946,Turin
"POLYGON ((-80758.15850329027 5015634.862589783, -80715.84307675308 5015741.265513619, -80676.99207779672 5015839.04754952, -80673.12415232824 5015848.595455239, -80670.49692406855 5015855.086958549, -80667.72219700133 5015861.195293883, -80650.93892533414 5015879.473431722, -80648.60773504898 5016103.102736431, -80711.69427879073 5016099.787287374, -80723.58874159504 5016099.163329969, -80803.6066560417 5016094.756634044, -80825.9731035321 5016095.17098049, -80884.82165637112 5016096.263131367, -80914.53877836547 5016097.308135879, -80911.1478826165 5016142.81423649, -80411.88377673051 5016105.6114783855, -80448.67842236557 5015611.803435636, -80758.15850329027 5015634.862589783))",0,[],10.17010661016949,Other,5,8,0.4,0,0,0,0,0,0,0,0,1,0,1,0,0,No,"{'tertiary', 'unclassified'}",2.0,50.0,Turin
"POLYGON ((-80911.1478826165 5016142.81423649, -80874.34995497018 5016636.624644252, -80375.08632568305 5016599.419049859, -80411.88377673051 5016105.6114783855, -80911.1478826165 5016142.81423649))",0,[],9.162053722656252,Other,10,19,0.2111111111111111,1,0,0,0,0,0,0,0,1,0,0,0,1,Yes,"{'tertiary', 'residential', 'secondary'}",2.3076923076923075,48.125,Turin
"POLYGON ((-80874.34995497018 5016636.624644252, -80837.54922213836 5017130.434580506, -80338.28606945241 5017093.226150059, -80375.08632568305 5016599.419049859, -80874.34995497018 5016636.624644252))",0,[],12.160139664335665,Other,26,57,0.0876923076923077,0,0,2,0,0,0,3,1,4,0,0,0,3,Yes,"{'tertiary', 'residential', 'secondary'}",1.8636363636363635,50.0,Turin
"POLYGON ((-80837.54922213836 5017130.434580506, -80800.74568435177 5017624.244045249, -80301.4830082684 5017587.03277898, -80338.28606945241 5017093.226150059, -80837.54922213836 5017130.434580506))",0,[],8.31056597635135,Other,29,55,0.06773399014778325,1,0,2,0,1,0,3,0,2,2,0,0,0,Yes,"{'tertiary', 'residential'}",1.3076923076923077,48.46153846153846,Turin
"POLYGON ((-80800.74568435177 5017624.244045249, -80763.93934183952 5018118.05303848, -80264.67714236106 5018080.8389366185, -80301.4830082684 5017587.03277898, -80800.74568435177 5017624.244045249))",0,[],12.897175419642858,Other,39,70,0.04723346828609987,1,0,3,1,0,0,2,1,3,0,0,0,4,Yes,"{'secondary', 'primary', 'secondary_link', 'tertiary', 'residential'}",1.6551724137931034,44.193548387096776,Turin
"POLYGON ((-80763.93934183952 5018118.05303848, -80727.13019483106 5018611.861560197, -80227.86847195949 5018574.644622977, -80264.67714236106 5018080.8389366185, -80763.93934183952 5018118.05303848))",1,[[<POINT (7.622 45.082)>]],11.454730839879154,Other,30,53,0.06091954022988506,1,0,1,0,0,0,1,0,3,0,0,0,4,Yes,"{'tertiary', 'secondary'}",1.8,50.0,Turin
"POLYGON ((-80727.13019483106 5018611.861560197, -80690.31824355666 5019105.669610396, -80191.05699729349 5019068.44983805, -80227.86847195949 5018574.644622977, -80727.13019483106 5018611.861560197))",0,[],6.8169985099999995,Other,14,27,0.14835164835164835,1,0,1,0,0,0,2,0,1,0,0,0,0,Yes,{'secondary'},3.0,50.0,Turin
"POLYGON ((-80690.31824355666 5019105.669610396, -80653.50348824542 5019599.477189076, -80154.24271859264 5019562.254581835, -80191.05699729349 5019068.44983805, -80690.31824355666 5019105.669610396))",0,[],1.8519769745762709,Other,10,14,0.15555555555555556,0,0,0,0,0,0,3,0,0,0,0,0,0,Yes,"{'unclassified', 'secondary'}",2.2857142857142856,38.57142857142857,Turin
"POLYGON ((-80653.50348824542 5019599.477189076, -80616.68592912704 5020093.284296238, -80117.42563608673 5020056.058854335, -80154.24271859264 5019562.254581835, -80653.50348824542 5019599.477189076))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Turin
"POLYGON ((-80616.68592912704 5020093.284296238, -80579.86556643131 5020587.090931879, -80080.60575000534 5020549.862655544, -80117.42563608673 5020056.058854335, -80616.68592912704 5020093.284296238))",0,[],3.2184352253521133,Other,17,25,0.09191176470588236,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'primary', 'primary_link', 'secondary'}",2.2222222222222223,52.72727272727273,Turin
"POLYGON ((-80579.86556643131 5020587.090931879, -80543.04240038828 5021080.897095994, -80043.78306057793 5021043.665985461, -80080.60575000534 5020549.862655544, -80579.86556643131 5020587.090931879))",0,[],6.046259017241378,Other,15,22,0.10476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'tertiary'},1.0,44.285714285714285,Turin
"POLYGON ((-80543.04240038828 5021080.897095994, -80511.17285403109 5021508.243487345, -80509.77717705187 5021508.459356576, -80475.30808524648 5021514.19106008, -80462.32673136354 5021516.999117008, -80449.14370736631 5021518.287646493, -80428.74130996806 5021523.562650975, -80414.19525679399 5021524.49096282, -80397.46603914828 5021527.773050274, -80388.84979021584 5021528.136418468, -80344.83323468559 5021536.431905183, -80341.57419548545 5021548.006895045, -80340.49538139836 5021562.343542361, -80006.95756803441 5021537.468844087, -80043.78306057793 5021043.665985461, -80543.04240038828 5021080.897095994))",0,[],7.033868962962964,Other,12,14,0.10606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'residential', 'secondary'}",1.625,47.77777777777778,Turin
"POLYGON ((-80340.49538139836 5021562.343542361, -80339.25613910903 5021578.812123484, -80333.44111324486 5021659.413560288, -80331.92863987188 5021701.584134546, -80331.89805067144 5021711.170096562, -80329.60139422235 5021726.608379335, -80329.17653208412 5021734.61232136, -80311.32805728028 5021943.1886378005, -80300.9900003681 5022055.948178084, -79970.12927260448 5022031.271231418, -80006.95756803441 5021537.468844087, -80340.49538139836 5021562.343542361))",0,[],0.297221,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Turin
