connector_station_id,chargePointIdentity,station_city,gpsLat,gpsLong,station_brand,serialNumber,station_installation_year,station_installation_month,station_installation_week
925805,IT*F2X*EF2XITMXPC02*1,Ferno,45.62473,8.711995,alpitronic GmbH,HYC_300_22BZ6983B - HYC_300_22BZ6983B,2023,9,39
925805,IT*F2X*EF2XITMXPC02*2,Ferno,45.62473,8.711995,alpitronic GmbH,HYC_300_22BZ6983B - HYC_300_22BZ6983B,2023,9,39
925806,IT*F2X*EF2XITMXPC03*1,Ferno,45.624778,8.712048,alpitronic GmbH,HYC_300_22BZ5318B - HYC_300_22BZ5318B,2023,9,39
925806,IT*F2X*EF2XITMXPC03*2,Ferno,45.624778,8.712048,alpitronic GmbH,HYC_300_22BZ5318B - HYC_300_22BZ5318B,2023,9,39
925807,IT*F2X*EF2XITMXPC51*1,Ferno,45.624853,8.712122,EVTEC,23182089 10941.1A - 23182089 10941.1A,2023,9,39
925807,IT*F2X*EF2XITMXPC51*2,Ferno,45.624853,8.712122,EVTEC,23182089 10941.1A - 23182089 10941.1A,2023,9,39
925807,IT*F2X*EF2XITMXPC51*3,Ferno,45.624853,8.712122,EVTEC,23182089 10941.1A - 23182089 10941.1A,2023,9,39
1024993,IT*F2X*EF2XITB4603*1,Castrocielo,41.496848,13.683229,alpitronic GmbH,HYC_300_24BZ1702B - HYC_300_24BZ1702B,2024,7,30
1024993,IT*F2X*EF2XITB4603*2,Castrocielo,41.496848,13.683229,alpitronic GmbH,HYC_300_24BZ1702B - HYC_300_24BZ1702B,2024,7,30
423094,IT*F2X*EF2XITZ9902*1,San Giovanni Valdarno,43.58289,11.52261,alpitronic GmbH,HYC_300_22BZ0691B - HYC_300_22BZ0691B,2022,9,39
423094,IT*F2X*EF2XITZ9902*2,San Giovanni Valdarno,43.58289,11.52261,alpitronic GmbH,HYC_300_22BZ0691B - HYC_300_22BZ0691B,2022,9,39
1024994,IT*F2X*EF2XITB4604*1,Castrocielo,41.496838,13.683253,alpitronic GmbH,HYC_300_24BZ1701B - HYC_300_24BZ1701B,2024,7,30
1024994,IT*F2X*EF2XITB4604*2,Castrocielo,41.496838,13.683253,alpitronic GmbH,HYC_300_24BZ1701B - HYC_300_24BZ1701B,2024,7,30
967953,IT*F2X*EF2XITN2501*1,Bertinoro,44.217531,12.177971,Unknown,Unknown,2024,4,16
967954,IT*F2X*EF2XITN2502*1,Bertinoro,44.217507,12.177961,Unknown,Unknown,2024,4,16
967955,IT*F2X*EF2XITN2503*1,Bertinoro,44.217488,12.177955,Unknown,Unknown,2024,4,16
967956,IT*F2X*EF2XITN2504*1,Bertinoro,44.217474,12.177943,Unknown,Unknown,2024,4,16
579520,IT*F2X*EF2XITO4502*1,Modugno,41.095803,16.769734,alpitronic GmbH,HYC_300_22BZ6980B - HYC_300_22BZ6980B,2023,4,15
373459,IT*F2X*EF2XITN5651*1,Numana,43.481079,13.594935,EVTEC,21461261 10941.1A - 21461261 10941.1A,0,0,0
579520,IT*F2X*EF2XITO4502*2,Modugno,41.095803,16.769734,alpitronic GmbH,HYC_300_22BZ6980B - HYC_300_22BZ6980B,2023,4,15
413996,IT*F2X*EF2XITL9001*1,Genova,44.393379,9.046716,alpitronic GmbH,HYC_300_22BZ2241B - HYC_300_22BZ2241B,2022,8,31
413996,IT*F2X*EF2XITL9001*2,Genova,44.393379,9.046716,alpitronic GmbH,HYC_300_22BZ2241B - HYC_300_22BZ2241B,2022,8,31
413997,IT*F2X*EF2XITL9002*1,Genova,44.393371,9.046653,alpitronic GmbH,HYC_300_22BZ2233B - HYC_300_22BZ2233B,2022,8,31
413997,IT*F2X*EF2XITL9002*2,Genova,44.393371,9.046653,alpitronic GmbH,HYC_300_22BZ2233B - HYC_300_22BZ2233B,2022,8,31
580926,IT*F2X*EF2XITX2101*1,Belforte Monferrato,44.59224,8.664714,alpitronic GmbH,HYC_300_22BZ6979B - HYC_300_22BZ6979B,2023,4,16
580926,IT*F2X*EF2XITX2101*2,Belforte Monferrato,44.59224,8.664714,alpitronic GmbH,HYC_300_22BZ6979B - HYC_300_22BZ6979B,2023,4,16
580927,IT*F2X*EF2XITX2102*1,Belforte Monferrato,44.592282,8.664741,alpitronic GmbH,HYC_300_22BZ6985B - HYC_300_22BZ6985B,2023,4,16
580927,IT*F2X*EF2XITX2102*2,Belforte Monferrato,44.592282,8.664741,alpitronic GmbH,HYC_300_22BZ6985B - HYC_300_22BZ6985B,2023,4,16
945035,IT*F2X*EF2XITD1101*1,Cinisello Balsamo,45.54796,9.206374,Unknown,Unknown,2023,11,45
945035,IT*F2X*EF2XITD1101*2,Cinisello Balsamo,45.54796,9.206374,Unknown,Unknown,2023,11,45
945036,IT*F2X*EF2XITD1102*1,Cinisello Balsamo,45.54801,9.206341,Unknown,Unknown,2023,11,45
945036,IT*F2X*EF2XITD1102*2,Cinisello Balsamo,45.54801,9.206341,Unknown,Unknown,2023,11,45
945037,IT*F2X*EF2XITD1151*1,Cinisello Balsamo,45.547907,9.2064,Unknown,Unknown,2023,11,45
945037,IT*F2X*EF2XITD1151*2,Cinisello Balsamo,45.547907,9.2064,Unknown,Unknown,2023,11,45
945037,IT*F2X*EF2XITD1151*3,Cinisello Balsamo,45.547907,9.2064,Unknown,Unknown,2023,11,45
1017002,IT*F2X*EF2XITA1103*1,Melegnano,45.321034,9.375245,alpitronic GmbH,HYC_400_24BZ4447D - HYC_400_24BZ4447D,2024,7,27
1017002,IT*F2X*EF2XITA1103*2,Melegnano,45.321034,9.375245,alpitronic GmbH,HYC_400_24BZ4447D - HYC_400_24BZ4447D,2024,7,27
434839,IT*F2X*EF2XITI1151*1,Cadorago,45.729891,9.028302,EVTEC,22411925 10941.1A - 22411925 10941.1A,2022,11,47
434839,IT*F2X*EF2XITI1151*2,Cadorago,45.729891,9.028302,EVTEC,22411925 10941.1A - 22411925 10941.1A,2022,11,47
434839,IT*F2X*EF2XITI1151*3,Cadorago,45.729891,9.028302,EVTEC,22411925 10941.1A - 22411925 10941.1A,2022,11,47
1017003,IT*F2X*EF2XITA1104*1,Melegnano,45.321055,9.375276,alpitronic GmbH,HYC_400_24BZ4449D - HYC_400_24BZ4449D,2024,7,27
1017003,IT*F2X*EF2XITA1104*2,Melegnano,45.321055,9.375276,alpitronic GmbH,HYC_400_24BZ4449D - HYC_400_24BZ4449D,2024,7,27
947899,IT*F2X*EF2XITN5101*1,Chiaravalle,43.627041,13.333977,alpitronic GmbH,HYC_300_23BZ1039B - HYC_300_23BZ1039B,2023,11,47
947899,IT*F2X*EF2XITN5101*2,Chiaravalle,43.627041,13.333977,alpitronic GmbH,HYC_300_23BZ1039B - HYC_300_23BZ1039B,2023,11,47
947900,IT*F2X*EF2XITN5102*1,Chiaravalle,43.627042,13.334019,alpitronic GmbH,HYC_300_23BZ1038B - HYC_300_23BZ1038B,2023,11,47
947900,IT*F2X*EF2XITN5102*2,Chiaravalle,43.627042,13.334019,alpitronic GmbH,HYC_300_23BZ1038B - HYC_300_23BZ1038B,2023,11,47
947901,IT*F2X*EF2XITN5151*1,Chiaravalle,43.627101,13.333993,EVTEC,23172160 10941.1A - 23172160 10941.1A,2023,11,47
947901,IT*F2X*EF2XITN5151*2,Chiaravalle,43.627101,13.333993,EVTEC,23172160 10941.1A - 23172160 10941.1A,2023,11,47
947902,IT*F2X*EF2XITB0601*1,Magliana Sabina,42.316708,12.491263,alpitronic GmbH,HYC_300_22BZ5320B - HYC_300_22BZ5320B,2023,11,47
947902,IT*F2X*EF2XITB0601*2,Magliana Sabina,42.316708,12.491263,alpitronic GmbH,HYC_300_22BZ5320B - HYC_300_22BZ5320B,2023,11,47
947903,IT*F2X*EF2XITB0602*1,Magliana Sabina,42.316641,12.491271,alpitronic GmbH,HYC_300_22BZ5315B - HYC_300_22BZ5315B,2023,11,47
947903,IT*F2X*EF2XITB0602*2,Magliana Sabina,42.316641,12.491271,alpitronic GmbH,HYC_300_22BZ5315B - HYC_300_22BZ5315B,2023,11,47
435625,IT*F2X*EF2XITD5101*1,Roncadelle,45.532563,10.148351,alpitronic GmbH,HYC_300_22BZ2236B - HYC_300_22BZ2236B,2022,11,48
435625,IT*F2X*EF2XITD5101*2,Roncadelle,45.532563,10.148351,alpitronic GmbH,HYC_300_22BZ2236B - HYC_300_22BZ2236B,2022,11,48
435626,IT*F2X*EF2XITD5102*1,Roncadelle,45.532517,10.148412,alpitronic GmbH,HYC_300_22BZ2232B - HYC_300_22BZ2232B,2022,11,48
435626,IT*F2X*EF2XITD5102*2,Roncadelle,45.532517,10.148412,alpitronic GmbH,HYC_300_22BZ2232B - HYC_300_22BZ2232B,2022,11,48
947904,IT*F2X*EF2XITB0651*1,Magliana Sabina,42.316708,12.491263,EVTEC,23242155 10941.1A - 23242155 10941.1A,2023,11,47
947904,IT*F2X*EF2XITB0651*2,Magliana Sabina,42.316708,12.491263,EVTEC,23242155 10941.1A - 23242155 10941.1A,2023,11,47
947904,IT*F2X*EF2XITB0651*3,Magliana Sabina,42.316708,12.491263,EVTEC,23242155 10941.1A - 23242155 10941.1A,2023,11,47
435630,IT*F2X*EF2XITD5151*1,Roncadelle,45.532713,10.148356,EVTEC,22321703 10941.1A - 22321703 10941.1A,2022,11,48
435630,IT*F2X*EF2XITD5151*2,Roncadelle,45.532713,10.148356,EVTEC,22321703 10941.1A - 22321703 10941.1A,2022,11,48
435630,IT*F2X*EF2XITD5151*3,Roncadelle,45.532713,10.148356,EVTEC,22321703 10941.1A - 22321703 10941.1A,2022,11,48
435636,IT*F2X*EF2XITD5001*1,Roncadelle,45.532591,10.151154,alpitronic GmbH,HYC_300_22BZ2239B - HYC_300_22BZ2239B,2022,11,48
435636,IT*F2X*EF2XITD5001*2,Roncadelle,45.532591,10.151154,alpitronic GmbH,HYC_300_22BZ2239B - HYC_300_22BZ2239B,2022,11,48
435637,IT*F2X*EF2XITD5002*1,Roncadelle,45.532573,10.151184,alpitronic GmbH,HYC_300_22BZ2237B - HYC_300_22BZ2237B,2022,11,48
435637,IT*F2X*EF2XITD5002*2,Roncadelle,45.532573,10.151184,alpitronic GmbH,HYC_300_22BZ2237B - HYC_300_22BZ2237B,2022,11,48
435638,IT*F2X*EF2XITD5051*1,Roncadelle,45.532702,10.151009,EVTEC,22321704 10941.1A - 22321704 10941.1A,2022,11,48
435638,IT*F2X*EF2XITD5051*2,Roncadelle,45.532702,10.151009,EVTEC,22321704 10941.1A - 22321704 10941.1A,2022,11,48
435638,IT*F2X*EF2XITD5051*3,Roncadelle,45.532702,10.151009,EVTEC,22321704 10941.1A - 22321704 10941.1A,2022,11,48
580747,IT*F2X*EF2XITK1151*1,Sesto Fiorentino,43.818793,11.172242,EVTEC,23021991 10941.1A - 23021991 10941.1A,2023,4,16
580747,IT*F2X*EF2XITK1151*2,Sesto Fiorentino,43.818793,11.172242,EVTEC,23021991 10941.1A - 23021991 10941.1A,2023,4,16
935214,IT*F2X*EF2XITN9001*1,Torino di Sangro,42.200565,14.563543,alpitronic GmbH,HYC_300_22BZ5310B - HYC_300_22BZ5310B,2023,10,41
935214,IT*F2X*EF2XITN9001*2,Torino di Sangro,42.200565,14.563543,alpitronic GmbH,HYC_300_22BZ5310B - HYC_300_22BZ5310B,2023,10,41
580747,IT*F2X*EF2XITK1151*3,Sesto Fiorentino,43.818793,11.172242,EVTEC,23021991 10941.1A - 23021991 10941.1A,2023,4,16
935215,IT*F2X*EF2XITN9002*1,Torino di Sangro,42.200441,14.56358,alpitronic GmbH,HYC_300_22BZ5321B - HYC_300_22BZ5321B,2023,10,41
935215,IT*F2X*EF2XITN9002*2,Torino di Sangro,42.200441,14.56358,alpitronic GmbH,HYC_300_22BZ5321B - HYC_300_22BZ5321B,2023,10,41
935216,IT*F2X*EF2XITN9051*1,Torino di Sangro,42.200565,14.563543,EVTEC,23092093 10941.1A - 23092093 10941.1A,2023,10,41
935216,IT*F2X*EF2XITN9051*2,Torino di Sangro,42.200565,14.563543,EVTEC,23092093 10941.1A - 23092093 10941.1A,2023,10,41
935216,IT*F2X*EF2XITN9051*3,Torino di Sangro,42.200565,14.563543,EVTEC,23092093 10941.1A - 23092093 10941.1A,2023,10,41
582158,IT*F2X*EF2XITL2051*1,Tolfa,42.031206,11.963229,EVTEC,23082085 10941.1A - 23082085 10941.1A,2023,4,17
582158,IT*F2X*EF2XITL2051*2,Tolfa,42.031206,11.963229,EVTEC,23082085 10941.1A - 23082085 10941.1A,2023,4,17
580735,IT*F2X*EF2XITY3101*1,Casale sul Sile,45.60822,12.29714,alpitronic GmbH,HYC_300_22BZ0663B - HYC_300_22BZ0663B,2023,4,16
580735,IT*F2X*EF2XITY3101*2,Casale sul Sile,45.60822,12.29714,alpitronic GmbH,HYC_300_22BZ0663B - HYC_300_22BZ0663B,2023,4,16
580736,IT*F2X*EF2XITY3102*1,Casale sul Sile,45.608097,12.297046,alpitronic GmbH,HYC_300_22BZ3011B - HYC_300_22BZ3011B,2023,4,16
580736,IT*F2X*EF2XITY3102*2,Casale sul Sile,45.608097,12.297046,alpitronic GmbH,HYC_300_22BZ3011B - HYC_300_22BZ3011B,2023,4,16
582158,IT*F2X*EF2XITL2051*3,Tolfa,42.031206,11.963229,EVTEC,23082085 10941.1A - 23082085 10941.1A,2023,4,17
579516,IT*F2X*EF2XITO4501*1,Modugno,41.095737,16.769807,alpitronic GmbH,HYC_300_22BZ5323B - HYC_300_22BZ5323B,2023,4,15
579516,IT*F2X*EF2XITO4501*2,Modugno,41.095737,16.769807,alpitronic GmbH,HYC_300_22BZ5323B - HYC_300_22BZ5323B,2023,4,15
580740,IT*F2X*EF2XITA5551*1,Firenze,43.831825,11.160121,EVTEC,23011990 10941.1A - 23011990 10941.1A,2023,4,16
580740,IT*F2X*EF2XITA5551*2,Firenze,43.831825,11.160121,EVTEC,23011990 10941.1A - 23011990 10941.1A,2023,4,16
580740,IT*F2X*EF2XITA5551*3,Firenze,43.831825,11.160121,EVTEC,23011990 10941.1A - 23011990 10941.1A,2023,4,16
397572,IT*F2X*EF2XITN0601*1,Zola Predosa,44.5183,11.21429,alpitronic GmbH,HYC_300_21BZ3102B - HYC_300_21BZ3102B,2022,5,22
397572,IT*F2X*EF2XITN0601*2,Zola Predosa,44.5183,11.21429,alpitronic GmbH,HYC_300_21BZ3102B - HYC_300_21BZ3102B,2022,5,22
397573,IT*F2X*EF2XITN0602*1,Zola Predosa,44.51834,11.21432,alpitronic GmbH,HYC_300_21BZ3104B - HYC_300_21BZ3104B,2022,5,22
397573,IT*F2X*EF2XITN0602*2,Zola Predosa,44.51834,11.21432,alpitronic GmbH,HYC_300_21BZ3104B - HYC_300_21BZ3104B,2022,5,22
397574,IT*F2X*EF2XITN0502*1,Bologna,44.51956,11.21367,alpitronic GmbH,HYC_300_21BZ3098B - HYC_300_21BZ3098B,2022,5,22
397574,IT*F2X*EF2XITN0502*2,Bologna,44.51956,11.21367,alpitronic GmbH,HYC_300_21BZ3098B - HYC_300_21BZ3098B,2022,5,22
397575,IT*F2X*EF2XITN0501*1,Bologna,44.51957,11.21374,alpitronic GmbH,HYC_300_21BZ3097B - HYC_300_21BZ3097B,2022,5,22
397575,IT*F2X*EF2XITN0501*2,Bologna,44.51957,11.21374,alpitronic GmbH,HYC_300_21BZ3097B - HYC_300_21BZ3097B,2022,5,22
475798,IT*F2X*EF2XITM1102*1,Bologna,44.622627,11.419865,alpitronic GmbH,HYC_300_22BZ5319B - HYC_300_22BZ5319B,2023,1,4
475798,IT*F2X*EF2XITM1102*2,Bologna,44.622627,11.419865,alpitronic GmbH,HYC_300_22BZ5319B - HYC_300_22BZ5319B,2023,1,4
475799,IT*F2X*EF2XITM1101*1,Bologna,44.622627,11.419865,alpitronic GmbH,HYC_300_22BZ6975B - HYC_300_22BZ6975B,2023,1,4
475799,IT*F2X*EF2XITM1101*2,Bologna,44.622627,11.419865,alpitronic GmbH,HYC_300_22BZ6975B - HYC_300_22BZ6975B,2023,1,4
480381,IT*F2X*EF2XITB4602*1,Castrocielo,41.496869,13.683172,alpitronic GmbH,HYC_300_22BZ5355B - HYC_300_22BZ5355B,2023,2,6
480381,IT*F2X*EF2XITB4602*2,Castrocielo,41.496869,13.683172,alpitronic GmbH,HYC_300_22BZ5355B - HYC_300_22BZ5355B,2023,2,6
480382,IT*F2X*EF2XITB4651*1,Castrocielo,41.496698,13.683156,EVTEC,22431945 10941.1A - 22431945 10941.1A,2023,2,6
480382,IT*F2X*EF2XITB4651*2,Castrocielo,41.496698,13.683156,EVTEC,22431945 10941.1A - 22431945 10941.1A,2023,2,6
480382,IT*F2X*EF2XITB4651*3,Castrocielo,41.496698,13.683156,EVTEC,22431945 10941.1A - 22431945 10941.1A,2023,2,6
1030174,IT*F2X*EF2XITA7104*1,Civitella In Val di Chiana,43.407908,11.762877,Unknown,Unknown,2024,7,31
1030174,IT*F2X*EF2XITA7104*2,Civitella In Val di Chiana,43.407908,11.762877,Unknown,Unknown,2024,7,31
1030175,IT*F2X*EF2XITA7003*1,Civitella In Val di Chiana,43.405467,11.763752,Unknown,Unknown,2024,7,31
1030175,IT*F2X*EF2XITA7003*2,Civitella In Val di Chiana,43.405467,11.763752,Unknown,Unknown,2024,7,31
1030176,IT*F2X*EF2XITA7004*1,Civitella In Val di Chiana,43.405421,11.763815,alpitronic GmbH,HYC_300_24BZ1699B - HYC_300_24BZ1699B,2024,7,31
1030176,IT*F2X*EF2XITA7004*2,Civitella In Val di Chiana,43.405421,11.763815,alpitronic GmbH,HYC_300_24BZ1699B - HYC_300_24BZ1699B,2024,7,31
970935,IT*F2X*EF2XITA2501*1,Parma,44.827249,10.37954,alpitronic GmbH,HYC_300_23BZ1036B - HYC_300_23BZ1036B,0,0,0
970935,IT*F2X*EF2XITA2501*2,Parma,44.827249,10.37954,alpitronic GmbH,HYC_300_23BZ1036B - HYC_300_23BZ1036B,0,0,0
970936,IT*F2X*EF2XITA2502*1,Parma,44.827231,10.379522,Unknown,Unknown,0,0,0
416823,IT*F2X*EF2XITB5501*1,San Nicola La Strada,41.049091,14.323112,alpitronic GmbH,HYC_300_21BZ3095B - HYC_300_21BZ3095B,2022,8,34
416823,IT*F2X*EF2XITB5501*2,San Nicola La Strada,41.049091,14.323112,alpitronic GmbH,HYC_300_21BZ3095B - HYC_300_21BZ3095B,2022,8,34
970936,IT*F2X*EF2XITA2502*2,Parma,44.827231,10.379522,Unknown,Unknown,0,0,0
970937,IT*F2X*EF2XITA2551*1,Parma,44.827226,10.379641,EVTEC,23222157 10941.1A - 23222157 10941.1A,0,0,0
970937,IT*F2X*EF2XITA2551*2,Parma,44.827226,10.379641,EVTEC,23222157 10941.1A - 23222157 10941.1A,0,0,0
970937,IT*F2X*EF2XITA2551*3,Parma,44.827226,10.379641,EVTEC,23222157 10941.1A - 23222157 10941.1A,0,0,0
970941,IT*F2X*EF2XITA2601*1,Parma,44.826198,10.378719,Unknown,Unknown,0,0,0
970941,IT*F2X*EF2XITA2601*2,Parma,44.826198,10.378719,Unknown,Unknown,0,0,0
970942,IT*F2X*EF2XITA2602*1,Parma,44.826184,10.378795,Unknown,Unknown,0,0,0
970942,IT*F2X*EF2XITA2602*2,Parma,44.826184,10.378795,Unknown,Unknown,0,0,0
970943,IT*F2X*EF2XITA2651*1,Parma,44.826236,10.378697,Unknown,Unknown,0,0,0
970943,IT*F2X*EF2XITA2651*2,Parma,44.826236,10.378697,Unknown,Unknown,0,0,0
416831,IT*F2X*EF2XITB5502*1,San Nicola La Strada,41.049049,14.32312,alpitronic GmbH,HYC_300_21BZ3099B - HYC_300_21BZ3099B,2022,8,34
416831,IT*F2X*EF2XITB5502*2,San Nicola La Strada,41.049049,14.32312,alpitronic GmbH,HYC_300_21BZ3099B - HYC_300_21BZ3099B,2022,8,34
970943,IT*F2X*EF2XITA2651*3,Parma,44.826236,10.378697,Unknown,Unknown,0,0,0
416835,IT*F2X*EF2XITB5551*1,San Nicola La Strada,41.048925,14.323337,EVTEC,22261387 10941.0B - 22261387 10941.0B,2022,8,34
416835,IT*F2X*EF2XITB5551*2,San Nicola La Strada,41.048925,14.323337,EVTEC,22261387 10941.0B - 22261387 10941.0B,2022,8,34
416835,IT*F2X*EF2XITB5551*3,San Nicola La Strada,41.048925,14.323337,EVTEC,22261387 10941.0B - 22261387 10941.0B,2022,8,34
402821,IT*F2X*EF2XITO3501*1,Andria,41.251814,16.220186,alpitronic GmbH,HYC_300_22BZ1157B - HYC_300_22BZ1157B,2022,6,26
402821,IT*F2X*EF2XITO3501*2,Andria,41.251814,16.220186,alpitronic GmbH,HYC_300_22BZ1157B - HYC_300_22BZ1157B,2022,6,26
952404,IT*F2X*EF2XITA9001*1,Civitella D'agliano,42.623546,12.232471,alpitronic GmbH,HYC_300_23BZ1513B - HYC_300_23BZ1513B,2023,12,49
952404,IT*F2X*EF2XITA9001*2,Civitella D'agliano,42.623546,12.232471,alpitronic GmbH,HYC_300_23BZ1513B - HYC_300_23BZ1513B,2023,12,49
952405,IT*F2X*EF2XITA9002*1,Civitella D'agliano,42.623481,12.232482,alpitronic GmbH,HYC_300_23BZ0057B - HYC_300_23BZ0057B,2023,12,49
952405,IT*F2X*EF2XITA9002*2,Civitella D'agliano,42.623481,12.232482,alpitronic GmbH,HYC_300_23BZ0057B - HYC_300_23BZ0057B,2023,12,49
952406,IT*F2X*EF2XITA9051*1,Civitella D'agliano,42.623415,12.232488,EVTEC,23192205 10941.1A - 23192205 10941.1A,2023,12,49
952406,IT*F2X*EF2XITA9051*2,Civitella D'agliano,42.623415,12.232488,EVTEC,23192205 10941.1A - 23192205 10941.1A,2023,12,49
944310,IT*F2X*EF2XITA3601*1,Casalecchio di Reno,44.456131,11.279496,alpitronic GmbH,HYC_300_23BZ1044B - HYC_300_23BZ1044B,2023,11,45
944310,IT*F2X*EF2XITA3601*2,Casalecchio di Reno,44.456131,11.279496,alpitronic GmbH,HYC_300_23BZ1044B - HYC_300_23BZ1044B,2023,11,45
944311,IT*F2X*EF2XITA3602*1,Casalecchio di Reno,44.456098,11.279547,alpitronic GmbH,HYC_300_22BZ6986B - HYC_300_22BZ6986B,2023,11,45
944311,IT*F2X*EF2XITA3602*2,Casalecchio di Reno,44.456098,11.279547,alpitronic GmbH,HYC_300_22BZ6986B - HYC_300_22BZ6986B,2023,11,45
402837,IT*F2X*EF2XITO3502*1,Andria,41.251814,16.220104,alpitronic GmbH,HYC_300_22BZ0682B - HYC_300_22BZ0682B,2022,6,26
402837,IT*F2X*EF2XITO3502*2,Andria,41.251814,16.220104,alpitronic GmbH,HYC_300_22BZ0682B - HYC_300_22BZ0682B,2022,6,26
944312,IT*F2X*EF2XITA3651*1,Casalecchio di Reno,44.456182,11.2795,EVTEC,23122119 10941.1A - 23122119 10941.1A,2023,11,45
944312,IT*F2X*EF2XITA3651*2,Casalecchio di Reno,44.456182,11.2795,EVTEC,23122119 10941.1A - 23122119 10941.1A,2023,11,45
944312,IT*F2X*EF2XITA3651*3,Casalecchio di Reno,44.456182,11.2795,EVTEC,23122119 10941.1A - 23122119 10941.1A,2023,11,45
952406,IT*F2X*EF2XITA9051*3,Civitella D'agliano,42.623415,12.232488,EVTEC,23192205 10941.1A - 23192205 10941.1A,2023,12,49
952410,IT*F2X*EF2XITT0101*1,Pozzuoli,40.837613,14.119611,Unknown,Unknown,2023,12,50
952410,IT*F2X*EF2XITT0101*2,Pozzuoli,40.837613,14.119611,Unknown,Unknown,2023,12,50
952411,IT*F2X*EF2XITT0102*1,Pozzuoli,40.837674,14.11955,Unknown,Unknown,2023,12,50
952411,IT*F2X*EF2XITT0102*2,Pozzuoli,40.837674,14.11955,Unknown,Unknown,2023,12,50
952412,IT*F2X*EF2XITT0151*1,Pozzuoli,40.837704,14.119489,Unknown,Unknown,2023,12,50
952412,IT*F2X*EF2XITT0151*2,Pozzuoli,40.837704,14.119489,Unknown,Unknown,2023,12,50
952412,IT*F2X*EF2XITT0151*3,Pozzuoli,40.837704,14.119489,Unknown,Unknown,2023,12,50
952413,IT*F2X*EF2XITM3001*1,Costa di Rovigo,45.041112,11.710366,alpitronic GmbH,HYC_300_23BZ1509B - HYC_300_23BZ1509B,2023,12,49
952413,IT*F2X*EF2XITM3001*2,Costa di Rovigo,45.041112,11.710366,alpitronic GmbH,HYC_300_23BZ1509B - HYC_300_23BZ1509B,2023,12,49
952414,IT*F2X*EF2XITM3002*1,Costa di Rovigo,45.041157,11.7104,alpitronic GmbH,HYC_300_23BZ1510B - HYC_300_23BZ1510B,2023,12,49
952414,IT*F2X*EF2XITM3002*2,Costa di Rovigo,45.041157,11.7104,alpitronic GmbH,HYC_300_23BZ1510B - HYC_300_23BZ1510B,2023,12,49
952415,IT*F2X*EF2XITM3051*1,Costa di Rovigo,45.041064,11.710312,EVTEC,23222152 10941.1A - 23222152 10941.1A,2023,12,49
952415,IT*F2X*EF2XITM3051*2,Costa di Rovigo,45.041064,11.710312,EVTEC,23222152 10941.1A - 23222152 10941.1A,2023,12,49
952415,IT*F2X*EF2XITM3051*3,Costa di Rovigo,45.041064,11.710312,EVTEC,23222152 10941.1A - 23222152 10941.1A,2023,12,49
475845,IT*F2X*EF2XITM2051*1,Ferrara,44.879292,11.570791,EVTEC,22481970 10941.1A - 22481970 10941.1A,2023,1,4
479774,IT*F2X*EF2XITB4051*2,Anagni,41.686784,13.188454,EVTEC,22511979 10941.1A - 22511979 10941.1A,2023,2,5
479774,IT*F2X*EF2XITB4051*3,Anagni,41.686784,13.188454,EVTEC,22511979 10941.1A - 22511979 10941.1A,2023,2,5
475845,IT*F2X*EF2XITM2051*2,Ferrara,44.879292,11.570791,EVTEC,22481970 10941.1A - 22481970 10941.1A,2023,1,4
381615,IT*F2X*EF2XITA2102*1,Fiorenzuola d'Arda,44.96261,9.90443,alpitronic GmbH,HYC_300_22BZ0545B - HYC_300_22BZ0545B,0,0,0
381615,IT*F2X*EF2XITA2102*2,Fiorenzuola d'Arda,44.96261,9.90443,alpitronic GmbH,HYC_300_22BZ0545B - HYC_300_22BZ0545B,0,0,0
402846,IT*F2X*EF2XITO3601*1,Andria,41.25078,16.218864,alpitronic GmbH,HYC_300_22BZ0678B - HYC_300_22BZ0678B,2022,6,26
402846,IT*F2X*EF2XITO3601*2,Andria,41.25078,16.218864,alpitronic GmbH,HYC_300_22BZ0678B - HYC_300_22BZ0678B,2022,6,26
402847,IT*F2X*EF2XITO3602*1,Andria,41.250745,16.21894,alpitronic GmbH,HYC_300_22BZ1159B - HYC_300_22BZ1159B,2022,6,26
381618,IT*F2X*EF2XITA2101*1,Fiorenzuola d'Arda,44.96265,9.90435,alpitronic GmbH,HYC_300_22BZ0544B - HYC_300_22BZ0544B,0,0,0
381618,IT*F2X*EF2XITA2101*2,Fiorenzuola d'Arda,44.96265,9.90435,alpitronic GmbH,HYC_300_22BZ0544B - HYC_300_22BZ0544B,0,0,0
402847,IT*F2X*EF2XITO3602*2,Andria,41.250745,16.21894,alpitronic GmbH,HYC_300_22BZ1159B - HYC_300_22BZ1159B,2022,6,26
475850,IT*F2X*EF2XITM2151*1,Ferrara,44.880209,11.568843,EVTEC,22481969 10941.1A - 22481969 10941.1A,2023,1,4
475850,IT*F2X*EF2XITM2151*2,Ferrara,44.880209,11.568843,EVTEC,22481969 10941.1A - 22481969 10941.1A,2023,1,4
475850,IT*F2X*EF2XITM2151*3,Ferrara,44.880209,11.568843,EVTEC,22481969 10941.1A - 22481969 10941.1A,2023,1,4
479778,IT*F2X*EF2XITB4151*1,Anagni,41.686065,13.187462,EVTEC,22501978 10941.1A - 22501978 10941.1A,2023,2,5
479778,IT*F2X*EF2XITB4151*2,Anagni,41.686065,13.187462,EVTEC,22501978 10941.1A - 22501978 10941.1A,2023,2,5
